scheme,training_gpu,training_sigma,readout_sigma,parameter,comparisons,batches,injected_beta,checkpoint_epoch,source_bundle,cosine_defined_count,cosine_min,cosine_p10,cosine_median,cosine_p90,cosine_max,clean_eqprop_bptt_cosine_defined_count,clean_eqprop_bptt_cosine_min,clean_eqprop_bptt_cosine_p10,clean_eqprop_bptt_cosine_median,clean_eqprop_bptt_cosine_p90,clean_eqprop_bptt_cosine_max,noisy_clean_eqprop_cosine_defined_count,noisy_clean_eqprop_cosine_min,noisy_clean_eqprop_cosine_p10,noisy_clean_eqprop_cosine_median,noisy_clean_eqprop_cosine_p90,noisy_clean_eqprop_cosine_max,eqprop_over_bptt_norm_ratio_defined_count,eqprop_over_bptt_norm_ratio_min,eqprop_over_bptt_norm_ratio_p10,eqprop_over_bptt_norm_ratio_median,eqprop_over_bptt_norm_ratio_p90,eqprop_over_bptt_norm_ratio_max,relative_l2_difference_over_bptt_defined_count,relative_l2_difference_over_bptt_min,relative_l2_difference_over_bptt_p10,relative_l2_difference_over_bptt_median,relative_l2_difference_over_bptt_p90,relative_l2_difference_over_bptt_max,bptt_rms_defined_count,bptt_rms_min,bptt_rms_p10,bptt_rms_median,bptt_rms_p90,bptt_rms_max,eqprop_rms_defined_count,eqprop_rms_min,eqprop_rms_p10,eqprop_rms_median,eqprop_rms_p90,eqprop_rms_max,all_endpoint_residual_gates_passed,fraction_cosine_above_0.90,fraction_cosine_above_0.99
baseline,V100,1e-05,0.0,ConvWeight_2,36,36,404.141105702,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_1/runs/000_conv3_baseline_p90_sigma1em5_seed0_2f3a9dc0,36,0.9935943712057668,0.9974165926608786,0.9994978074830414,0.9998639388183379,0.9999518777481181,36,0.9935943712057668,0.9974165926608786,0.9994978074830414,0.9998639388183379,0.9999518777481181,36,0.9999999999999907,0.9999999999999958,0.9999999999999998,1.0000000000000036,1.0000000000000067,36,0.9885887949966982,0.9958427966274734,0.9992832222816844,1.0013920001673764,1.0081090867142974,36,0.009810319229320689,0.016558326798113032,0.03173015174177541,0.07193081644981003,0.11393376354051378,36,0.00011135460766974612,0.00012459724102364812,0.0001838667491440538,0.00023875296493241848,0.0003207529868411921,36,0.00011135072366293848,0.00012459190875504435,0.00018267399736113937,0.00023873086009745597,0.00032051673208633634,False,1.0,1.0
baseline,V100,1e-05,0.0,DenseWeight_0,36,36,404.141105702,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_1/runs/000_conv3_baseline_p90_sigma1em5_seed0_2f3a9dc0,36,0.9999994309414443,0.9999997886351992,0.9999999373912576,0.999999967053038,0.9999999781824775,36,0.9999994309414443,0.9999997886351992,0.9999999373912576,0.999999967053038,0.9999999781824775,36,0.999999999999962,0.9999999999999734,1.0000000000000049,1.0000000000000298,1.0000000000000393,36,0.9996990300938235,0.999896682010439,0.9999793226324032,1.0001295362469764,1.0003483274938518,36,0.00021166721305754756,0.0002649276075273701,0.0003576818923902463,0.0006844180958160814,0.0011027000740506,36,4.484996624017864e-05,4.6664735505574054e-05,6.380429459936659e-05,8.733101267076553e-05,0.0001050575386888104,36,4.4849449843391416e-05,4.665729291835214e-05,6.379261502408465e-05,8.734240643239793e-05,0.00010506354979639256,False,1.0,1.0
baseline,V100,1e-05,1e-05,ConvWeight_0,144,36,404.141105702,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_1/runs/000_conv3_baseline_p90_sigma1em5_seed0_2f3a9dc0,144,0.8807157050369376,0.9548810129070464,0.9854412402012975,0.9956146087664967,0.9979085999944332,144,0.9903680593536472,0.9990132301649759,0.9999018522165893,0.9999895807511671,0.9999944029578576,144,0.8807554047894086,0.9588710850788306,0.9853766980879262,0.9957061167568927,0.9979565755619744,144,0.9755220794970579,0.988834308488369,1.0165138195978671,1.0599160835089454,1.1790507999820434,144,0.06725391279568449,0.09546446920064833,0.1738717231638901,0.30058882196711184,0.524429211794052,144,1.5273401685159914e-05,2.4953017336835726e-05,4.2386192720536345e-05,7.618554601684959e-05,0.000107960758103666,144,1.5893121029521845e-05,2.4766182398666144e-05,4.3501431100443445e-05,7.681452418182045e-05,0.00011143052855730342,False,0.9722222222222222,0.3194444444444444
baseline,V100,1e-05,1e-05,ConvWeight_1,144,36,404.141105702,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_1/runs/000_conv3_baseline_p90_sigma1em5_seed0_2f3a9dc0,144,0.9838898232330999,0.9930018759853398,0.9968144912541305,0.9987356786577386,0.9990498210219944,144,0.9929089957476903,0.9990140317021713,0.9998576945406823,0.9999779387167763,0.9999904783790838,144,0.9913277133348966,0.9940680422668489,0.9971094702461544,0.9989004016526046,0.9994857591255691,144,0.9818199994358039,0.9946186358863667,1.0031282253760392,1.0148297350269158,1.0324926938657284,144,0.04362515082643564,0.051497205076452765,0.08052937532833084,0.1189599964659042,0.18214421038291703,144,1.7990952677601865e-05,2.0265789286254915e-05,2.952530873187081e-05,4.542190412174839e-05,6.697502641818135e-05,144,1.8174164644596018e-05,2.0421988954721114e-05,2.9725990550182938e-05,4.5505239783172754e-05,6.72665432996473e-05,False,1.0,0.9722222222222222
baseline,V100,1e-05,1e-05,ConvWeight_2,144,36,404.141105702,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_1/runs/000_conv3_baseline_p90_sigma1em5_seed0_2f3a9dc0,144,0.9935736164201693,0.9973883819376377,0.9994822403109453,0.9998573236554562,0.9999251907151349,144,0.9935943712057668,0.9973884643367709,0.9994978074830414,0.9998707447741487,0.9999518777481181,144,0.9999648907979671,0.9999744141995802,0.9999875624813332,0.9999930703079978,0.9999964556146322,144,0.9885397495477748,0.995755971531974,0.9993618853218076,1.00147698465005,1.0082095228106613,144,0.012232134319028238,0.017014737254073604,0.03222302156826166,0.072343992134426,0.11413009467101169,144,0.00011135460766974612,0.00012199969895131513,0.0001838667491440538,0.00023974765964784964,0.0003207529868411921,144,0.00011135854488516535,0.00012199997173838656,0.00018267160036965097,0.0002393479257380402,0.000320536845489315,False,1.0,1.0
baseline,V100,1e-05,1e-05,DenseWeight_0,144,36,404.141105702,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_1/runs/000_conv3_baseline_p90_sigma1em5_seed0_2f3a9dc0,144,0.9999994257058998,0.9999997743444597,0.9999999274831597,0.9999999609704867,0.9999999739270921,144,0.9999994309414443,0.9999997784870819,0.9999999373912576,0.9999999678232203,0.9999999781824775,144,0.9999999796129058,0.9999999830778648,0.9999999910427568,0.9999999953451496,0.999999997005788,144,0.999675072381124,0.9998920035864324,0.9999776385387482,1.0001798851114447,1.0003608625144667,144,0.00023333124319444896,0.00028530425857146774,0.00038690407818808614,0.0006963688492311395,0.0011058092725148175,144,4.484996624017864e-05,4.6518423883691715e-05,6.380429459936659e-05,8.874024755831777e-05,0.0001050575386888104,144,4.484890666155838e-05,4.650800605148259e-05,6.379281809104287e-05,8.875621060763943e-05,0.00010506411565720958,False,1.0,1.0
legacy,A100,0.0,0.0,ConvWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_3/runs/000_conv3_legacy_p90_sigma0_seed0_f7b6c852,36,0.9489608335723951,0.9963269676399689,0.999761623332684,0.9999792237248688,0.9999860984173544,36,0.9489608335723951,0.9963269676399689,0.999761623332684,0.9999792237248688,0.9999860984173544,36,0.9999999999999993,0.9999999999999996,0.9999999999999998,1.0000000000000004,1.0000000000000004,36,0.9033966553174797,0.9419410260279517,1.003412020046777,1.047889299129419,1.1785126811301185,36,0.007117775354975421,0.009638574322953683,0.03209810589392094,0.1183971954360408,0.3186682141124706,36,0.00010469113079032579,0.00015853276462666563,0.00029340704565129354,0.0006118895984005905,0.000930027726749408,36,0.00010670053292038826,0.00015604156025377744,0.0002864217331402549,0.0006278825689753282,0.000858992473025135,True,1.0,0.9722222222222222
legacy,A100,0.0,0.0,ConvWeight_1,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_3/runs/000_conv3_legacy_p90_sigma0_seed0_f7b6c852,36,0.9909889228389978,0.9960095740341051,0.9989680861027759,0.9997413480409447,0.9998400507626417,36,0.9909889228389978,0.9960095740341051,0.9989680861027759,0.9997413480409447,0.9998400507626417,36,0.9999999999999966,0.9999999999999973,0.9999999999999998,1.0000000000000036,1.0000000000000067,36,0.9475305677165005,0.9881410532131238,0.999078550921052,1.0166838848829176,1.056770673197698,36,0.01798004009421185,0.023075180895237954,0.04537202690847208,0.09062354775544512,0.14922531115951412,36,4.349698564584595e-05,5.9141382589800276e-05,9.990776430086562e-05,0.00014795679130695722,0.00024035657798258408,36,4.349209022347372e-05,5.9226338072161816e-05,9.962586369457148e-05,0.00014573532870710263,0.00022774520479023317,True,1.0,1.0
legacy,A100,0.0,0.0,ConvWeight_2,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_3/runs/000_conv3_legacy_p90_sigma0_seed0_f7b6c852,36,0.9821331396976567,0.9897048022624144,0.9971091871184371,0.9991882988835361,0.999603243702576,36,0.9821331396976567,0.9897048022624144,0.9971091871184371,0.9991882988835361,0.999603243702576,36,0.9999999999999931,0.9999999999999947,0.9999999999999981,1.0000000000000047,1.000000000000008,36,0.9498927098213683,0.979740459861096,0.9963472642488158,1.0003929704643872,1.01009485414693,36,0.028166572208380862,0.04032372786741957,0.07601653612642457,0.14317475505053096,0.1909291523739513,36,7.514407743114354e-05,8.415101027256847e-05,0.00012784591017125073,0.00017729275142706283,0.00030497256042700616,36,7.500940046782344e-05,8.399767387387935e-05,0.0001263982092337555,0.000176326906053643,0.0002896912118451699,True,1.0,0.8888888888888888
legacy,A100,0.0,0.0,DenseWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_3/runs/000_conv3_legacy_p90_sigma0_seed0_f7b6c852,36,0.9999607092805797,0.9999903316006846,0.9999993245675372,0.9999999474174774,0.999999984731161,36,0.9999607092805797,0.9999903316006846,0.9999993245675372,0.9999999474174774,0.999999984731161,36,0.9999999999999072,0.9999999999999413,1.0000000000000153,1.000000000000094,1.000000000000145,36,0.9999574385925262,0.9999872309283739,1.0000150096828015,1.0001097329960422,1.0005673968763116,36,0.0001751987852006374,0.00032226215971405706,0.001161868820991468,0.004373482589457466,0.008864530779058665,36,0.0006284518295648655,0.0006633360563993217,0.000960669464198723,0.001294117265737063,0.001835758806743705,36,0.0006284514967218557,0.0006633165836468732,0.0009606749497865241,0.0012941918413933223,0.0018356806742651076,True,1.0,1.0
legacy,A100,0.0001,0.0,ConvWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_12/runs/000_conv3_legacy_p90_sigma1em4_seed0_bd0dccfd,36,0.904482405272956,0.9527493004679818,0.998581712182832,0.999923281907648,0.9999687802592645,36,0.904482405272956,0.9527493004679818,0.998581712182832,0.999923281907648,0.9999687802592645,36,0.9999999999999991,0.9999999999999996,1.0,1.0000000000000002,1.0000000000000004,36,0.7525421477160352,0.9217265752247494,1.001038678800543,1.1083200673785139,1.367142763706464,36,0.009637210354609366,0.019968663858424527,0.08398714523621326,0.3312946785941244,0.5632568045439384,36,0.00020888592220680698,0.0002819659612277905,0.0007884242482194006,0.0017714934796237182,0.002987679237516504,36,0.00019590012366279874,0.0002895215950442764,0.0008487098954043265,0.0017380169537747903,0.0027578777827086238,True,1.0,0.75
legacy,A100,0.0001,0.0,ConvWeight_1,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_12/runs/000_conv3_legacy_p90_sigma1em4_seed0_bd0dccfd,36,0.967773001605759,0.9863404531395501,0.9960505524522643,0.9980539591326463,0.9987980724773161,36,0.967773001605759,0.9863404531395501,0.9960505524522643,0.9980539591326463,0.9987980724773161,36,0.9999999999999963,0.9999999999999982,1.0000000000000004,1.0000000000000024,1.0000000000000036,36,0.8617823749134939,0.9383840115925676,0.983348926633344,1.013592143035623,1.028500980165489,36,0.049271684077287214,0.06252057081402831,0.09668225372498429,0.16557189566127883,0.2732204793012422,36,9.870327961458148e-05,0.0001211651704468512,0.00020517344067542807,0.0002777558706877692,0.0004698038779922085,36,9.845272700844967e-05,0.00011878084491961094,0.00019810015364933115,0.0002616075498835008,0.0004509854890029015,True,1.0,0.6944444444444444
legacy,A100,0.0001,0.0,ConvWeight_2,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_12/runs/000_conv3_legacy_p90_sigma1em4_seed0_bd0dccfd,36,0.9100077078996472,0.9475193460168367,0.9838939599758454,0.9932297159943106,0.9954075809107077,36,0.9100077078996472,0.9475193460168367,0.9838939599758454,0.9932297159943106,0.9954075809107077,36,0.999999999999992,0.9999999999999953,0.9999999999999996,1.0000000000000062,1.0000000000000089,36,0.8397012473529734,0.8856926362988522,0.9705864234369492,0.9896980455659445,1.0479057417995121,36,0.09572786989952281,0.11709421731613949,0.18255228934405177,0.33337473032147036,0.41675612592035777,36,0.00010138523664258348,0.00011470987603949147,0.00016599563089471792,0.00026752109009218073,0.00043746295125426986,36,9.961112805777885e-05,0.00011310271991240091,0.00016145824750439522,0.00023718925984998464,0.0003673381858389234,True,1.0,0.3055555555555556
legacy,A100,0.0001,0.0,DenseWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_12/runs/000_conv3_legacy_p90_sigma1em4_seed0_bd0dccfd,36,0.996775713718712,0.9990825872367328,0.9999079353817014,0.9999874702976361,0.9999957865171891,36,0.996775713718712,0.9990825872367328,0.9999079353817014,0.9999874702976361,0.9999957865171891,36,0.9999999999999261,0.999999999999943,0.9999999999999918,1.0000000000000333,1.0000000000000755,36,0.998905125693589,0.99982107996195,1.0017166086226146,1.0070842726834457,1.0134860912612844,36,0.002903977626573324,0.005094229963433844,0.013584132906092432,0.04294680528900709,0.08031654945456236,36,0.0006991380511655495,0.0007371209447489511,0.00109059427196789,0.001465975267378886,0.0019394716233716882,36,0.0006983725828766941,0.0007412622992800494,0.0010921714521192763,0.0014817179611467414,0.0019400948832651328,True,1.0,1.0
legacy,A100,0.0001,0.0001,ConvWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_12/runs/000_conv3_legacy_p90_sigma1em4_seed0_bd0dccfd,144,-0.15217766641530883,-0.03806083067227569,0.1368918651727265,0.34368305062331406,0.44909460424630837,144,0.904482405272956,0.947987917323785,0.998581712182832,0.9999360061194862,0.9999687802592645,144,-0.14640132869753805,-0.025420424552614312,0.14567744937565086,0.34149643698251914,0.4479765603517662,144,2.1440129993296506,3.2705521371034414,7.625947296731679,22.31577668378071,29.349033760881685,144,1.996432506818971,3.196512355348887,7.509233325629703,22.285699527189923,29.403324356486205,144,0.00020888592220680698,0.00027703332399388737,0.0007884242482194006,0.0017880898790245468,0.002987679237516504,144,0.00508341385392941,0.005668141697681573,0.006210855215483619,0.006767505591341484,0.008146294004138598,True,0.0,0.0
legacy,A100,0.0001,0.0001,ConvWeight_1,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_12/runs/000_conv3_legacy_p90_sigma1em4_seed0_bd0dccfd,144,0.13509012441747767,0.20927040736377156,0.3516925109212855,0.4918831185252529,0.7084368097587527,144,0.967773001605759,0.9860197302150843,0.9960505524522643,0.9980642617592937,0.9987980724773161,144,0.1353619905493176,0.2107034925368729,0.3543308633581938,0.49428156118124394,0.7151588597834065,144,1.3655618076859661,1.9299583717524433,2.8399691675329097,4.440860920525827,5.65697762273473,144,0.9643290670096417,1.6641860951696306,2.6431134117093618,4.321042987925888,5.5371274149729475,144,9.870327961458148e-05,0.00011915015160237293,0.00020517344067542807,0.00027831006592147486,0.0004698038779922085,144,0.00042294564970698806,0.0004817694268117701,0.0005411515724501104,0.0006138547165645627,0.0006996371933555817,True,0.0,0.0
legacy,A100,0.0001,0.0001,ConvWeight_2,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_12/runs/000_conv3_legacy_p90_sigma1em4_seed0_bd0dccfd,144,0.9098117361043796,0.9404692677803177,0.983436541199531,0.9933042147130954,0.9947931348909005,144,0.9100077078996472,0.9405077341673828,0.9838939599758454,0.9936857412517401,0.9954075809107077,144,0.9990524614179238,0.9993262957190501,0.9997076649265282,0.9998677261518668,0.9999500917347525,144,0.8396086991817999,0.8804392558563605,0.9708493833121928,0.9929456105165402,1.048354803296676,144,0.10191560452662712,0.11671145605471803,0.1849219767442542,0.3544902865049033,0.4172126107356586,144,0.00010138523664258348,0.00011392727998458652,0.00016599563089471792,0.0002727006568101343,0.00043746295125426986,144,9.971316176643336e-05,0.00011313748755869077,0.00016151016728350523,0.00024008001098502625,0.00036739956171034563,True,1.0,0.3055555555555556
legacy,A100,0.0001,0.0001,DenseWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_12/runs/000_conv3_legacy_p90_sigma1em4_seed0_bd0dccfd,144,0.9967750309030586,0.9990566646571455,0.9999078538085334,0.9999875325238075,0.9999958059063785,144,0.996775713718712,0.999056348231589,0.9999079353817014,0.9999875183612952,0.9999957865171891,144,0.9999999672294396,0.9999999739630667,0.9999999807280975,0.9999999858683402,0.9999999896923449,144,0.9989009392187461,0.9997375530953073,1.0017134534100238,1.0077357019153068,1.0134919999462102,144,0.0028970862356271195,0.005079527597019411,0.013590650896194104,0.043435703494998,0.08032502649428411,144,0.0006991380511655495,0.0007213825165816742,0.00109059427196789,0.0015294785512258678,0.0019394716233716882,144,0.0006983696559528311,0.0007214834841820276,0.0010921728125615742,0.001550100738570891,0.0019400950984435545,True,1.0,1.0
legacy,A100,0.0003,0.0,ConvWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_13/runs/000_conv3_legacy_p90_sigma3em4_seed0_c337c160,36,-0.8756905682570812,-0.4232011666841824,0.6196090978608991,0.9311742998911074,0.9851891504410982,36,-0.8756905682570812,-0.4232011666841824,0.6196090978608991,0.9311742998911074,0.9851891504410982,36,0.9999999999999992,0.9999999999999996,1.0,1.0000000000000002,1.0000000000000007,36,0.23950504181777788,0.4325313387675802,1.1243421208174977,2.2727697041585344,4.242572163074922,36,0.32204780483915585,0.4836604860351462,1.2123523518038168,2.3733400497242423,4.143370994748327,36,0.00035195701158687926,0.0005998721177257498,0.0011011684358176294,0.0018951561217857458,0.004162837478287582,36,0.00036075168948817335,0.0006346259144426895,0.0011378436335028222,0.002999536240766454,0.0034165762690361026,True,0.19444444444444445,0.0
legacy,A100,0.0003,0.0,ConvWeight_1,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_13/runs/000_conv3_legacy_p90_sigma3em4_seed0_c337c160,36,0.1917233586624366,0.42575730244637483,0.6663077470064865,0.86703376692743,0.9404681376555867,36,0.1917233586624366,0.42575730244637483,0.6663077470064865,0.86703376692743,0.9404681376555867,36,0.9999999999999969,0.9999999999999976,1.0,1.0000000000000022,1.0000000000000033,36,0.8551507664159473,0.9066456515592402,1.3080992914781695,1.9698477402680816,3.796828066322733,36,0.3402916564436785,0.5914781969446938,0.96769744661787,1.681037763036585,3.736311296845811,36,0.00020127620565094632,0.0002565694536261385,0.0003543758047149237,0.0004869014115471682,0.0007020867454330413,36,0.00023268804209344046,0.0003193661463036442,0.00046194152776892297,0.0009172897953000224,0.0012491652607800204,True,0.027777777777777776,0.0
legacy,A100,0.0003,0.0,ConvWeight_2,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_13/runs/000_conv3_legacy_p90_sigma3em4_seed0_c337c160,36,0.0024469027259838684,0.014256048310147125,0.05357378785726455,0.1958745799748444,0.23108735423376392,36,0.0024469027259838684,0.014256048310147125,0.05357378785726455,0.1958745799748444,0.23108735423376392,36,0.9999999999999943,0.9999999999999983,1.0000000000000004,1.0000000000000022,1.0000000000000062,36,2.9990214621550977,3.2792610668911397,10.014363443772552,35.74567737529867,147.4577869332124,36,2.9734060160821953,3.2760491051151392,9.990639610694508,35.73913547053713,147.45873082838764,36,0.0014403319725655895,0.0020940467209570037,0.0032579340251924554,0.004199239795540422,0.007236032121332934,36,0.005884489571625811,0.010771233444043769,0.033103093527134184,0.1118916981732371,0.35501204352227045,True,0.0,0.0
legacy,A100,0.0003,0.0,DenseWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_13/runs/000_conv3_legacy_p90_sigma3em4_seed0_c337c160,36,0.007570124109078511,0.0396087026940017,0.09767662616941715,0.6294873685744647,0.8520867559839257,36,0.007570124109078511,0.0396087026940017,0.09767662616941715,0.6294873685744647,0.8520867559839257,36,0.9999999999995381,0.999999999999724,0.9999999999999217,1.0000000000001008,1.0000000000002176,36,1.198931592122766,1.718928292278639,10.932194155532343,37.02665767912485,100.26705595458228,36,0.6278929053853067,1.3377768442462123,10.88153107514659,36.99785247209542,100.24869278189111,36,0.01042141477565711,0.012661281665350093,0.016830525873202155,0.024854024609328233,0.027156826955190217,36,0.015533869984597798,0.02514201108676391,0.19344786310534956,0.7863726233622529,2.5754333981986384,True,0.0,0.0
legacy,A100,0.0003,0.0003,ConvWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_13/runs/000_conv3_legacy_p90_sigma3em4_seed0_c337c160,144,-0.27717271648712366,-0.0946208825744629,0.020100242370849543,0.19854912798371965,0.3840905053689868,144,-0.8756905682570812,-0.47536866640745007,0.6196090978608991,0.9326804586383797,0.9851891504410982,144,-0.209120398228183,-0.07033598863244453,0.07750034560725622,0.216392956194667,0.35905868449740314,144,4.258192535296949,9.202231233942788,16.999012869818014,30.447357388458148,63.178132478416046,144,4.2304589893151725,9.192091165915766,16.95762444771273,30.519304062142183,63.31262662320331,144,0.00035195701158687926,0.0005881717097435839,0.0011011684358176294,0.0018984809198803487,0.004162837478287582,144,0.015347729695199883,0.016810993510739523,0.018425226603907312,0.02033883427547937,0.02405039416611385,True,0.0,0.0
legacy,A100,0.0003,0.0003,ConvWeight_1,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_13/runs/000_conv3_legacy_p90_sigma3em4_seed0_c337c160,144,-0.040334663092251775,0.07956836141466646,0.1674132688119361,0.26230745178014103,0.34578313304592256,144,0.1917233586624366,0.4082923203380998,0.6663077470064865,0.8677130572901087,0.9404681376555867,144,0.07333204731802331,0.139158564296608,0.23120521322390306,0.4471087962406895,0.6330948730360936,144,2.6379162993123932,3.990502566069496,5.546695977495208,8.017249493262364,10.946119316943275,144,2.4903384539591564,3.86503326476781,5.489478195742258,8.010672708150764,10.922322478837085,144,0.00020127620565094632,0.00025126204323503603,0.0003543758047149237,0.0004907434012441125,0.0007020867454330413,144,0.0015483857953039568,0.001726719245458503,0.0019790559433191593,0.002245173321084726,0.0026083121349245605,True,0.0,0.0
legacy,A100,0.0003,0.0003,ConvWeight_2,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_13/runs/000_conv3_legacy_p90_sigma3em4_seed0_c337c160,144,0.002443590767376792,0.01196151939949365,0.05356630957703061,0.19946499353996525,0.23110109524901182,144,0.0024469027259838684,0.011959949008799986,0.05357378785726455,0.19952206045361393,0.23108735423376392,144,0.9999045913885802,0.9999916405303663,0.99999951496116,0.9999999692283649,0.9999999974923575,144,2.998956046766263,3.181290295988406,10.01459233036135,40.02536123615228,147.45813548997077,144,2.973335363844382,3.1658721531925593,9.990862008941507,40.02589337165794,147.4590774578475,144,0.0014403319725655895,0.002039470301969322,0.0032579340251924554,0.004350879674746737,0.007236032121332934,144,0.00588342946211803,0.010726295087230133,0.033103787094291584,0.13618253954630755,0.3550128826902089,True,0.0,0.0
legacy,A100,0.0003,0.0003,DenseWeight_0,144,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_13/runs/000_conv3_legacy_p90_sigma3em4_seed0_c337c160,144,0.007570119031946877,0.03757548311951887,0.09767632719594369,0.6548388451317444,0.8521154874149636,144,0.007570124109078511,0.037575329507403825,0.09767662616941715,0.6548383076566993,0.8520867559839257,144,0.9999999653854977,0.9999999882268127,0.9999999997558736,0.9999999999703896,0.9999999999940445,144,1.1988897520603352,1.706555626374769,10.932218920273222,39.29791539138715,100.26717367499187,144,0.6278149303162172,1.3152815550454047,10.881556002261016,39.27305534461226,100.24881051672358,144,0.01042141477565711,0.012366136052731527,0.016830525873202155,0.024887917136140747,0.027156826955190217,144,0.015533327886871609,0.023531694616896377,0.19344812995936894,0.9438435475526752,2.5754364219343175,True,0.0,0.0
legacy,A100,0.0005,0.0,ConvWeight_0,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_14/runs/000_conv3_legacy_p90_sigma5em4_seed0_8499672a,36,-0.9390162393781716,-0.8326754598146208,-0.16529628894867876,0.8261084422516486,0.9457788324463702,36,-0.9390162393781716,-0.8326754598146208,-0.16529628894867876,0.8261084422516486,0.9457788324463702,36,0.9999999999999993,0.9999999999999994,1.0,1.0000000000000002,1.0000000000000004,36,0.3375657134228943,1.088923300797713,3.144304823323865,9.02351749877787,12.29273734283574,36,0.42387217168918606,1.4237665534707862,3.2760927250600824,8.767361262835937,12.085159749969305,36,0.0006048484812347511,0.0006932906207196394,0.0017290898421378795,0.0033502963942678944,0.004750731681420141,36,0.0009631797141453058,0.002063314845831329,0.00605787039255574,0.010134233897385467,0.01339383132571208,True,0.08333333333333333,0.0
legacy,A100,0.0005,0.0,ConvWeight_1,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_14/runs/000_conv3_legacy_p90_sigma5em4_seed0_8499672a,36,-0.21281613307374386,-0.07071288387017746,0.17104506577173417,0.5303352573106539,0.7430544007754553,36,-0.21281613307374386,-0.07071288387017746,0.17104506577173417,0.5303352573106539,0.7430544007754553,36,0.9999999999999941,0.9999999999999976,1.0,1.0000000000000027,1.0000000000000073,36,0.9818878028564427,1.4153370818017934,2.6327873534180894,5.532596798699849,7.341322008650952,36,0.8744934438568032,1.4932061791265392,2.756455337116456,5.553305043537598,7.463359745962893,36,0.00028587530049207707,0.0003649619873009742,0.0005834512895578791,0.0008156890917957652,0.0011655953227287966,36,0.0005239313295226438,0.0006903185614364055,0.0017489674236939594,0.002835785206405401,0.006069284929101942,True,0.0,0.0
legacy,A100,0.0005,0.0,ConvWeight_2,36,36,4.42250110273,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/a100-production/task_14/runs/000_conv3_legacy_p90_sigma5em4_seed0_8499672a,36,-0.06977955572091593,-0.028377530773781127,-0.0031316461274155404,0.034587376683170606,0.11239586928437194,36,-0.06977955572091593,-0.028377530773781127,-0.0031316461274155404,0.034587376683170606,0.11239586928437194,36,0.9999999999999835,0.9999999999999971,1.0000000000000253,1.0000000000000617,1.000000000000188,36,14.29745352670476,27.999304396293063,128.30701387991297,307.47914577289487,1326.5887618733902,36,14.327657724337058,28.072215254056857,128.31837419416286,307.4814909573323,1326.5914533295795,36,0.0046749280540588625,0.0064807060344326374,0.009655451360387826,0.01574145188559706,0.024661935688871428,36,0.09670792643270053,0.21934316984273025,1.508695502531113,3.444790827156524,12.554896130419985,True,0.0,0.0
