architecture,scheme,layer_index,parameter,sigma,n_comparisons,n_batches,bptt_cosine_n_defined,bptt_cosine_mean,bptt_cosine_median,bptt_cosine_p10,bptt_cosine_p90,bptt_cosine_std,bptt_estimate_l2_n_defined,bptt_estimate_l2_mean,bptt_estimate_l2_median,bptt_estimate_l2_p10,bptt_estimate_l2_p90,bptt_estimate_l2_std,bptt_reference_l2_n_defined,bptt_reference_l2_mean,bptt_reference_l2_median,bptt_reference_l2_p10,bptt_reference_l2_p90,bptt_reference_l2_std,bptt_relative_l2_error_n_defined,bptt_relative_l2_error_mean,bptt_relative_l2_error_median,bptt_relative_l2_error_p10,bptt_relative_l2_error_p90,bptt_relative_l2_error_std,bptt_norm_ratio_n_defined,bptt_norm_ratio_mean,bptt_norm_ratio_median,bptt_norm_ratio_p10,bptt_norm_ratio_p90,bptt_norm_ratio_std,bptt_estimate_zero_fraction_n_defined,bptt_estimate_zero_fraction_mean,bptt_estimate_zero_fraction_median,bptt_estimate_zero_fraction_p10,bptt_estimate_zero_fraction_p90,bptt_estimate_zero_fraction_std,bptt_reference_zero_fraction_n_defined,bptt_reference_zero_fraction_mean,bptt_reference_zero_fraction_median,bptt_reference_zero_fraction_p10,bptt_reference_zero_fraction_p90,bptt_reference_zero_fraction_std,clean_ep_cosine_n_defined,clean_ep_cosine_mean,clean_ep_cosine_median,clean_ep_cosine_p10,clean_ep_cosine_p90,clean_ep_cosine_std,clean_ep_estimate_l2_n_defined,clean_ep_estimate_l2_mean,clean_ep_estimate_l2_median,clean_ep_estimate_l2_p10,clean_ep_estimate_l2_p90,clean_ep_estimate_l2_std,clean_ep_reference_l2_n_defined,clean_ep_reference_l2_mean,clean_ep_reference_l2_median,clean_ep_reference_l2_p10,clean_ep_reference_l2_p90,clean_ep_reference_l2_std,clean_ep_relative_l2_error_n_defined,clean_ep_relative_l2_error_mean,clean_ep_relative_l2_error_median,clean_ep_relative_l2_error_p10,clean_ep_relative_l2_error_p90,clean_ep_relative_l2_error_std,clean_ep_norm_ratio_n_defined,clean_ep_norm_ratio_mean,clean_ep_norm_ratio_median,clean_ep_norm_ratio_p10,clean_ep_norm_ratio_p90,clean_ep_norm_ratio_std,clean_ep_estimate_zero_fraction_n_defined,clean_ep_estimate_zero_fraction_mean,clean_ep_estimate_zero_fraction_median,clean_ep_estimate_zero_fraction_p10,clean_ep_estimate_zero_fraction_p90,clean_ep_estimate_zero_fraction_std,clean_ep_reference_zero_fraction_n_defined,clean_ep_reference_zero_fraction_mean,clean_ep_reference_zero_fraction_median,clean_ep_reference_zero_fraction_p10,clean_ep_reference_zero_fraction_p90,clean_ep_reference_zero_fraction_std
conv3,ours,1,ConvWeight_1,0.0001,288,36,288,0.011882556212929357,0.012315079474000169,-0.015422324854784654,0.037979727386368345,0.021336991028788114,288,0.764774323936762,0.7629835628397246,0.6897555045492433,0.8409402347469116,0.06029917180399986,288,0.009632718693172396,0.009111920714433647,0.005921812730886241,0.013506322870470076,0.00341451441376224,288,88.22389639909478,86.49325726329269,56.26250609741192,122.61910567017581,28.6014223638191,288,88.22943421956339,86.49836260172408,56.281949960527186,122.61734207667767,28.5978298999421,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.01188437306332135,0.01234352246280563,-0.01542086343898981,0.03792634824209891,0.021331976312355932,288,0.764774323936762,0.7629835628397246,0.6897555045492433,0.8409402347469116,0.06029917180399986,288,0.009632120097876735,0.009123527587862043,0.0059260702917664715,0.013513378567860376,0.003412450205442618,288,88.22819496572248,86.43393849340868,56.24340944002492,122.63645954960496,28.60498531781435,288,88.23373518505205,86.43898000013016,56.26295979418916,122.63468920485185,28.601400082055804,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,1,ConvWeight_1,0.0003,288,36,288,0.0034241021394454544,0.004165995915284083,-0.02278835271040614,0.028159192278133637,0.020594626620785428,288,2.2941428457570248,2.28853578875058,2.069148797929494,2.5227484426184974,0.1809438371017032,288,0.009632718693172396,0.009111920714433647,0.005921812730886241,0.013506322870470076,0.00341451441376224,288,264.67169500661,259.47988688770135,168.78729228117217,367.85744842338795,85.80426543406458,288,264.67300382881086,259.48113339549,168.8008109963594,367.85296758144517,85.80207128808293,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.003425431869485042,0.004146707165263318,-0.022635534802806778,0.028060289802860346,0.02059046661113328,288,2.2941428457570248,2.28853578875058,2.069148797929494,2.5227484426184974,0.1809438371017032,288,0.009632120097876735,0.009123527587862043,0.0059260702917664715,0.013513378567860376,0.003412450205442618,288,264.68459190818965,259.3017993427978,168.73022654999363,367.90948396888604,85.81496230611354,288,264.6859022543222,259.30298447775135,168.7438530297897,367.9049959266006,85.81277610416014,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,1,ConvWeight_1,0.0005,288,36,288,0.0017321304337578817,0.002669705173750013,-0.024791537367114393,0.0265029177578244,0.020500017922430273,288,3.8235481952169272,3.8141021468382315,3.4486460277309474,4.2046104986601724,0.3015840690440385,288,0.009632718693172396,0.009111920714433647,0.005921812730886241,0.013506322870470076,0.00341451441376224,288,441.1195033655243,432.46649516803143,281.3120766558511,613.0959315694163,143.0071167326053,288,441.1199663081195,432.46696981335253,281.324409991517,613.0909072926607,143.00520234853133,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.001733362712336676,0.0026593227946213865,-0.024638771903286713,0.026219787965629522,0.02049605383256289,288,3.8235481952169272,3.8141021468382315,3.4486460277309474,4.2046104986601724,0.3015840690440385,288,0.009632120097876735,0.009123527587862043,0.0059260702917664715,0.013513378567860376,0.003412450205442618,288,441.14099822934037,432.16963871407256,281.21704131771975,613.1826488550145,143.02494777340019,288,441.14146252075756,432.17005247798045,281.22948267313905,613.1776172882546,143.0230414766339,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,2,ConvWeight_2,0,36,36,36,0.9998297407772063,0.9999470872775607,0.9994364593092293,0.9999955169526304,0.00023614772022177951,36,0.03946602192853734,0.03652679746238399,0.02899636625788883,0.05417434561787121,0.0112940961529078,36,0.0394710022912944,0.036547397322958905,0.028996814325624093,0.05415200490687466,0.01129705891918989,36,0.014304021590443635,0.010277184511489755,0.002967024679390577,0.033576406749602564,0.011832567862857237,36,0.9998782835662282,0.9999547627267303,0.9992095664137199,1.0002909109943412,0.0005783824658047588,36,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004353250311507933,36,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004353250311507933,36,1.0,1.0,0.9999999999999998,1.0000000000000002,1.4895204919483638e-16,36,0.03946602192853734,0.03652679746238399,0.02899636625788883,0.05417434561787121,0.0112940961529078,36,0.03946602192853734,0.03652679746238399,0.02899636625788883,0.05417434561787121,0.0112940961529078,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004353250311507933,36,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004353250311507933
conv3,ours,2,ConvWeight_2,1e-05,288,36,288,0.9915048328087843,0.99240080639096,0.9856451667749307,0.9965596085929739,0.004877758522387324,288,0.03974727634256142,0.036776855897178065,0.02928132086965156,0.05507264294371767,0.011075634196849073,288,0.0394710022912944,0.036547397322958905,0.02898633525680283,0.054931553498881194,0.011158439449578077,288,0.12634755185964044,0.12407311520485137,0.08321542895537036,0.17169112101645478,0.03624469348538944,288,1.008151780848364,1.0072325852930426,1.0027639995923188,1.0158364465353718,0.0053112070359057195,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431,288,0.9916726643752214,0.9925286211878352,0.9856898626212294,0.996794652511275,0.004935095355809203,288,0.03974727634256142,0.036776855897178065,0.02928132086965156,0.05507264294371767,0.011075634196849073,288,0.03946602192853735,0.03652679746238399,0.02899536451147804,0.054932403619267725,0.011155513037633302,288,0.12478044857434768,0.1230330130043564,0.080229183628304,0.1712661858360427,0.03705777883357412,288,1.0082744949216815,1.0072489361138932,1.0028438360929932,1.0156654263066283,0.005278447125335743,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431
conv3,ours,2,ConvWeight_2,3e-05,288,36,288,0.933374296716861,0.9381728002578744,0.8903325742919131,0.9721657378371696,0.03481446266236164,288,0.04193917145007958,0.038913154783067755,0.03164622767686392,0.056334903498517906,0.010522708695071027,288,0.0394710022912944,0.036547397322958905,0.02898633525680283,0.054931553498881194,0.011158439449578077,288,0.37483025597786346,0.3692493523439579,0.24071370666500147,0.5139840738888065,0.1108667293485633,288,1.0721564464928761,1.0650949835865913,1.0273860594142568,1.1293348953543472,0.04215149183676554,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431,288,0.9335317086018746,0.9384223793471596,0.8903449012666281,0.9721700067254312,0.034876536907832,288,0.04193917145007958,0.038913154783067755,0.03164622767686392,0.056334903498517906,0.010522708695071027,288,0.03946602192853735,0.03652679746238399,0.02899536451147804,0.054932403619267725,0.011155513037633302,288,0.37434134307596106,0.3690990968375313,0.2406875890064426,0.5137987312539471,0.11117331952412324,288,1.0722864704465,1.0656300138660215,1.027213953582064,1.1292481530036542,0.04213763387135826,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431
conv3,ours,2,ConvWeight_2,0.0001,288,36,288,0.6372325981326135,0.6294202373178814,0.5116188544693815,0.7793597742880518,0.10729170344479586,288,0.06094801461742663,0.059361365354650066,0.05251072666685221,0.07194150806889596,0.008010191453915723,288,0.0394710022912944,0.036547397322958905,0.02898633525680283,0.054931553498881194,0.011158439449578077,288,1.247811639966525,1.2303511566727092,0.802320793570734,1.7131097866401352,0.37046739997863987,288,1.6141337909901003,1.5902845683886717,1.2773620739617115,1.9941075900884124,0.29185396877204145,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431,288,0.6373395933673129,0.6294344701020573,0.511672368117149,0.7797919843859681,0.10734896685430412,288,0.06094801461742663,0.059361365354650066,0.05251072666685221,0.07194150806889596,0.008010191453915723,288,0.03946602192853735,0.03652679746238399,0.02899536451147804,0.054932403619267725,0.011155513037633302,288,1.2478044464686942,1.2303309978520482,0.8022924084822981,1.712664465060033,0.37057753377714725,288,1.6143262834722816,1.5901117960050373,1.2771519748290416,1.9935998021027606,0.291854026011955,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431
conv3,ours,2,ConvWeight_2,0.0003,288,36,288,0.2762949953542061,0.26108580010556953,0.1952495995954837,0.3832723183278205,0.07814761114408333,288,0.14287489262841654,0.14126590734733308,0.12764850869409047,0.15910977535803314,0.013147157796712234,288,0.0394710022912944,0.036547397322958905,0.02898633525680283,0.054931553498881194,0.011158439449578077,288,3.743018886285478,3.691012527602446,2.4069584543273446,5.139315532855526,1.1116514568953926,288,3.883978586208804,3.8304857204818346,2.6035492387457593,5.247555165128293,1.0728773354531722,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431,288,0.2763370716528514,0.26105040899428056,0.19524145689452263,0.3833689423640222,0.07818384201979488,288,0.14287489262841654,0.14126590734733308,0.12764850869409047,0.15910977535803314,0.013147157796712234,288,0.03946602192853735,0.03652679746238399,0.02899536451147804,0.054932403619267725,0.011155513037633302,288,3.743413089554358,3.6909987922730405,2.4068810503712816,5.138010786449417,1.1117309067864547,288,3.884435909352902,3.8304325043824194,2.6034852182357318,5.2462190734667455,1.0729153192911884,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431
conv3,ours,2,ConvWeight_2,0.0005,288,36,288,0.1706610381510871,0.16037830609341971,0.11551720007301435,0.2434581133668847,0.05225396002703496,288,0.23176550651495342,0.22926678210944024,0.20453208739235423,0.2600739320740199,0.022270111400810394,288,0.0394710022912944,0.036547397322958905,0.02898633525680283,0.054931553498881194,0.011158439449578077,288,6.238312838341942,6.151669966239163,4.011605020273344,8.56555487125137,1.8527852782854146,288,6.323755421573935,6.239023912108834,4.133726466545883,8.635713865175394,1.8286724067408293,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431,288,0.17068361330215817,0.16039338675868123,0.11528925116525239,0.24357615307905167,0.05228184525151773,288,0.23176550651495342,0.22926678210944024,0.20453208739235423,0.2600739320740199,0.022270111400810394,288,0.03946602192853735,0.03652679746238399,0.02899536451147804,0.054932403619267725,0.011155513037633302,288,6.239021427055039,6.1516743490776395,4.011474815738328,8.56338032655146,1.8528820261831658,288,6.324498359440046,6.2389372482811005,4.133588009142724,8.633515100648099,1.8287429104687687,288,0.0,0.0,0.0,0.0,0.0,288,0.00033399793836805556,0.0,0.0,0.0010986328125,0.0004299834174300431
conv3,ours,3,DenseWeight_0,0,36,36,36,0.9999999990643177,0.9999999998053946,0.9999999969013706,0.9999999999761922,1.4774508562531613e-09,36,0.07601023520335791,0.07300252822520391,0.052497563841601015,0.10087148621396405,0.018833934619360282,36,0.07601003952245401,0.07300254305450009,0.05249801181671174,0.10087144338484888,0.018833831978232383,36,3.2595119716423876e-05,1.9680844920583566e-05,6.901881501344995e-06,7.934998883881542e-05,3.0148091763396462e-05,36,1.0000022107087458,1.0000001013838957,0.9999972439806907,1.0000133077210074,8.4750564128251e-06,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999998,1.0,1.3532495129365696e-16,36,0.07601023520335791,0.07300252822520391,0.052497563841601015,0.10087148621396405,0.018833934619360282,36,0.07601023520335791,0.07300252822520391,0.052497563841601015,0.10087148621396405,0.018833934619360282,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv3,ours,3,DenseWeight_0,1e-05,288,36,288,0.9999999408645345,0.9999999483835984,0.9999998971499736,0.9999999728518875,2.8442567156208032e-08,288,0.07601025136392153,0.07300271457716355,0.05224467711176887,0.1048016632673582,0.01860279527792408,288,0.07601003952245401,0.07300254305450009,0.05224557533422317,0.10480107358172626,0.018602733263225615,288,0.00033506079629837954,0.0003213516673148915,0.00023317510695248646,0.00045386570566739227,7.846671614706411e-05,288,1.000002582194634,1.00000229095695,0.999988788069702,1.0000164180233104,1.1134770045358645e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999999417932214,0.9999999491243122,0.9999998986798009,0.9999999728971758,2.8868393754789637e-08,288,0.07601025136392153,0.07300271457716355,0.05224467711176887,0.1048016632673582,0.01860279527792408,288,0.07601023520335792,0.07300252822520391,0.0522447095023708,0.10480115574545347,0.01860283464490547,288,0.0003316619571291117,0.0003190900533656876,0.00023295349855216848,0.0004502676983427873,8.056093478869461e-05,288,1.0000003714849066,1.0000000370398918,0.9999911779443377,1.0000095755924179,7.320325624692669e-06,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,3,DenseWeight_0,3e-05,288,36,288,0.9999994752261434,0.9999995421291973,0.9999990878651083,0.9999997560601236,2.593776973448573e-07,288,0.07601030736716506,0.07300311000170157,0.05224464427966274,0.10480269485645125,0.01860271111786097,288,0.07601003952245401,0.07300254305450009,0.05224557533422317,0.10480107358172626,0.018602733263225615,288,0.0009961248015938186,0.000957270358352502,0.0006989187450454797,0.0013510269643150468,0.00024094311391887423,288,1.000003674398988,1.0000044401636428,0.9999739746828742,1.000032621093273,2.3523687089485298e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999994761408391,0.9999995421266777,0.9999990881491911,0.9999997560821883,2.5981245644224237e-07,288,0.07601030736716506,0.07300311000170157,0.05224464427966274,0.10480269485645125,0.01860271111786097,288,0.07601023520335792,0.07300252822520391,0.0522447095023708,0.10480115574545347,0.01860283464490547,288,0.0009949858775233791,0.0009572694688792156,0.0006988603799291279,0.0013508032206775344,0.00024168286566712423,288,1.0000014636869134,1.0000005723906529,0.9999739433474177,1.0000291515191413,2.197958736270768e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,3,DenseWeight_0,0.0001,288,36,288,0.9999941785883265,0.9999949130327,0.9999898700494974,0.9999972901639675,2.886277729206238e-06,288,0.0760107520384305,0.07300473254612042,0.052244864833049694,0.10480647913456907,0.018602359586370316,288,0.07601003952245401,0.07300254305450009,0.05224557533422317,0.10480107358172626,0.018602733263225615,288,0.0033169460984442596,0.0031908367418817377,0.002329535641419775,0.004502561015050577,0.000805414164572872,288,1.0000111640139377,1.0000111238605038,0.9999184290727852,1.000101941607241,7.393543306699248e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999941794540536,0.9999949128488207,0.9999898696257776,0.9999972901047739,2.8866442551213004e-06,288,0.0760107520384305,0.07300473254612042,0.052244864833049694,0.10480647913456907,0.018602359586370316,288,0.07601023520335792,0.07300252822520391,0.0522447095023708,0.10480115574545347,0.01860283464490547,288,0.00331661972007014,0.0031908902197087174,0.0023295332877346225,0.004502678945181735,0.0008056102808884775,288,1.000008953289611,1.0000071413150198,0.9999183785277439,1.000102126618184,7.351743291116837e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,3,DenseWeight_0,0.0003,288,36,288,0.9999476202789991,0.9999542266985175,0.9999088699805053,0.9999756195430105,2.5972358195163395e-05,288,0.07601415378172849,0.07301141293206317,0.052248370286077504,0.10481878010994508,0.018600866994277217,288,0.07601003952245401,0.07300254305450009,0.05224557533422317,0.10480107358172626,0.018602733263225615,288,0.009949965225779091,0.009572535958604972,0.0069885792540032654,0.013507792755491946,0.002416786090301111,288,1.0000639914556646,1.000060215608473,0.9997877620422426,1.0003642381070916,0.00022352562925567144,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999476210048205,0.9999542259968333,0.9999088675341755,0.9999756192518523,2.597252107166819e-05,288,0.07601415378172849,0.07301141293206317,0.052248370286077504,0.10481878010994508,0.018600866994277217,288,0.07601023520335792,0.07300252822520391,0.0522447095023708,0.10480115574545347,0.01860283464490547,288,0.009949861719122257,0.009572603399656914,0.006988589597483782,0.01350805204109917,0.0024168374351424857,288,1.000061780661727,1.0000602869123303,0.9997838689681657,1.000351611452361,0.00022359924190621636,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,ours,3,DenseWeight_0,0.0005,288,36,288,0.9998545312020887,0.9998728876555061,0.9997470028825508,0.9999323014623142,7.211280621680853e-05,288,0.07602071242542324,0.07302112151476131,0.05225613466046881,0.10483328599290667,0.01859865153480584,288,0.07601003952245401,0.07300254305450009,0.05224557533422317,0.10480107358172626,0.018602733263225615,288,0.016583178616646117,0.015954161510935986,0.011647624696444038,0.022513123880766067,0.004028040431495339,288,1.000163371014524,1.0001706491662095,0.999690252491265,1.0006540561164372,0.00037955062599880654,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9998545317880149,0.9998728864366068,0.9997469984135287,0.9999323009395017,7.211276532491893e-05,288,0.07602071242542324,0.07302112151476131,0.05225613466046881,0.10483328599290667,0.01859865153480584,288,0.07601023520335792,0.07300252822520391,0.0522447095023708,0.10480115574545347,0.01860283464490547,288,0.01658311073247081,0.015954230349046764,0.011647634639970992,0.02251345030118531,0.004028074235606182,288,1.000161160099714,1.0001665140491336,0.999685014531082,1.0006471767425458,0.00037985481765756394,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,legacy,0,ConvWeight_0,0,36,36,36,0.9999998993872343,0.9999999541482079,0.999999830680247,0.9999999939845066,2.09140326786265e-07,36,0.011097750505151235,0.007676141402301722,0.004290471748023281,0.0205820766223989,0.009502424255431558,36,0.011097645297103498,0.007676083120418195,0.0042904444798315886,0.02058205293810949,0.009502490143444184,36,0.00036076436120720555,0.00030001741341271863,0.00010964124175798798,0.0005819995390877519,0.00029332228617575095,36,1.000020385731234,1.0000024175843678,0.9999923467345502,1.0000137251759553,0.0001116097319795915,36,0.00016878858024691357,0.0,0.0,0.0008680555555555555,0.00040553523624232355,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.2448085020131129e-16,36,0.011097750505151235,0.007676141402301722,0.004290471748023281,0.0205820766223989,0.009502424255431558,36,0.011097750505151235,0.007676141402301722,0.004290471748023281,0.0205820766223989,0.009502424255431558,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.00016878858024691357,0.0,0.0,0.0008680555555555555,0.00040553523624232355,36,0.00016878858024691357,0.0,0.0,0.0008680555555555555,0.00040553523624232355
conv3,legacy,0,ConvWeight_0,1e-05,288,36,288,0.0034285392416812787,0.006369492870103495,-0.12072509458350761,0.1226446965302749,0.09241209236533779,288,92.62623653813517,92.28659539597884,83.9846887655597,102.04351062714161,7.067255606192028,288,0.0110976452971035,0.007676083120418195,0.0042267601899881315,0.021969784401322395,0.009385890756550825,288,12560.107113426768,11449.025691088706,4296.851532992356,22114.234896054877,6936.998908862719,288,12560.110482168791,11449.114704255422,4296.92957009632,22114.238772298435,6936.99231604298,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.0034298448849483165,0.006378928964319948,-0.12072831929044824,0.12265738469132524,0.09241320665449866,288,92.62623653813517,92.28659539597884,83.9846887655597,102.04351062714161,7.067255606192028,288,0.011097750505151237,0.007676141402301722,0.004226785317451855,0.021969803257146762,0.009385825677010691,288,12559.734950643631,11449.042549539268,4296.845958861796,22114.208538775496,6936.661582671482,288,12559.738320690733,11449.131565725265,4296.9239950574565,22114.212428606672,6936.654989804932,288,0.0,0.0,0.0,0.0,0.0,288,0.00016878858024691357,0.0,0.0,0.0008680555555555555,0.0004005591553208263
conv3,legacy,0,ConvWeight_0,3e-05,288,36,288,0.0033488088884922663,0.006266132548909519,-0.12082305919545958,0.12257622092578235,0.09240862811680174,288,277.8785357493983,276.8594501496106,251.9544078443451,306.1312853231381,21.201713057736328,288,0.0110976452971035,0.007676083120418195,0.0042267601899881315,0.021969784401322395,0.009385890756550825,288,37680.321341320494,34347.07707277917,12890.554613087184,66342.70448360432,20810.99673231856,288,37680.32467019692,34347.16605731201,12890.632573369468,66342.70834478096,20810.990163712584,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.003350114539887734,0.006275568648058748,-0.1208262838692361,0.12258890917984708,0.0924097430692291,288,277.8785357493983,276.8594501496106,251.9544078443451,306.1312853231381,21.201713057736328,288,0.011097750505151237,0.007676141402301722,0.004226785317451855,0.021969803257146762,0.009385825677010691,288,37679.2048561546,34347.127656379365,12890.537889046827,66342.62543920972,20809.984756226935,288,37679.208186336495,34347.216643931446,12890.61584842091,66342.629313974,20809.978187574452,288,0.0,0.0,0.0,0.0,0.0,288,0.00016878858024691357,0.0,0.0,0.0008680555555555555,0.0004005591553208263
conv3,legacy,0,ConvWeight_0,0.0001,288,36,288,0.0033209030377625032,0.006229964520184157,-0.12085735701034948,0.12255226120139434,0.09240742755114197,288,926.2615855692335,922.8644314812882,839.848423569904,1020.438497584027,70.67231395361874,288,0.0110976452971035,0.007676083120418195,0.0042267601899881315,0.021969784401322395,0.009385890756550825,288,125601.07120261487,114490.25700642445,42968.51547514546,221142.3454010357,69369.98922494627,288,125601.07451753813,114490.3459809314,42968.593408546396,221142.34925694298,69369.98266481496,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.0033222086919526424,0.0062394006164533874,-0.12086058167607869,0.12256494949318825,0.0924085427356429,288,926.2615855692335,922.8644314812882,839.848423569904,1020.438497584027,70.67231395361874,288,0.011097750505151237,0.007676141402301722,0.004226785317451855,0.021969803257146762,0.009385825677010691,288,125597.34958911216,114490.42562805091,42968.45972642075,221142.08195174145,69366.61597422189,288,125597.35290534106,114490.51460557709,42968.53765891351,221142.0858212364,69366.60941404416,288,0.0,0.0,0.0,0.0,0.0,288,0.00016878858024691357,0.0,0.0,0.0008680555555555555,0.0004005591553208263
conv3,legacy,0,ConvWeight_0,0.0003,288,36,288,0.0033129295045633,0.006219654383659862,-0.12086718833061261,0.12254543572158369,0.09240708790204161,288,2778.7845872955577,2768.5928548240176,2519.5455887348007,3061.3162516872358,212.0168862591924,288,0.0110976452971035,0.007676083120418195,0.0042267601899881315,0.021969784401322395,0.009385890756550825,288,376803.21416539117,343470.7720756973,128905.54739307254,663427.0119262378,208109.96863974698,288,376803.2174763274,343470.86104733066,128905.62531881144,663427.0157806509,208109.9620820366,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.0033142351593719623,0.006229090465735498,-0.12087041300421547,0.1225581240390398,0.09240820315299195,288,2778.7845872955577,2768.5928548240176,2519.5455887348007,3061.3162516872358,212.0168862591924,288,0.011097750505151237,0.007676141402301722,0.004226785317451855,0.021969803257146762,0.009385825677010691,288,376792.04932809557,343471.277948853,128905.38014524872,663426.2216058366,208099.84889023195,288,376792.05264033744,343471.36692350556,128905.45807007945,663426.2254738372,208099.84233247515,288,0.0,0.0,0.0,0.0,0.0,288,0.00016878858024691357,0.0,0.0,0.0008680555555555555,0.0004005591553208263
conv3,legacy,0,ConvWeight_0,0.0005,288,36,288,0.003311334407414387,0.0062176132624250265,-0.12086918311941615,0.12254408838932976,0.09240702208768894,288,4631.307591356997,4614.32113749487,4199.242720081968,5102.194012588243,353.36145603530906,288,0.0110976452971035,0.007676083120418195,0.0042267601899881315,0.021969784401322395,0.009385890756550825,288,628005.3578726253,572451.2885404959,214842.5805718342,1105711.6460492387,346849.94934472814,288,628005.3611827639,572451.3775115465,214842.658496057,1105711.6499033628,346849.94278750155,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.0033126400621904554,0.006227049329765219,-0.1208724078036017,0.12255677672512211,0.09240813735206853,288,4631.307591356997,4614.32113749487,4199.242720081968,5102.194012588243,353.36145603530906,288,0.011097750505151237,0.007676141402301722,0.004226785317451855,0.021969803257146762,0.009385825677010691,288,627986.7498115762,572452.131665218,214842.30182490993,1105710.3288577814,346833.08309665945,288,627986.7531230203,572452.220639288,214842.3797482246,1105710.3327254937,346833.0765393865,288,0.0,0.0,0.0,0.0,0.0,288,0.00016878858024691357,0.0,0.0,0.0008680555555555555,0.0004005591553208263
