architecture,scheme,checkpoint_role,T,phase,reference_kind,state_layer_name,K,layer_index,injected_beta,base_beta,model_seed,source_checkpoint_epoch,batch_count,element_count,delta_mean,delta_rms,delta_std,reference_mean,reference_rms,reference_std,current_mean,current_rms,current_std,relative_displacement,reference_norm_zero,max_abs_delta,reference_min,reference_max,current_min,current_max,active_set_transition_count,constrained_element_count,active_set_transition_fraction,batch_p05_delta_rms,batch_median_delta_rms,batch_p95_delta_rms,batch_p05_relative,batch_median_relative,batch_p95_relative
conv3,legacy,best_validation,16,positive_minus_negative,negative_phase,Layer_4,8,4,0.001,2.44140625e-07,0,27,36,11520,-3.689142036394153e-05,0.015748030744494396,0.01574798753341659,-0.11730309750648181,0.39277795071046906,0.3748526402197275,-0.11733998892684575,0.39314507975638346,0.3752257730157949,0.0400939785851239,False,0.24692095215926796,-1.7165819565811575,2.2354236614485186,-1.7114508289375714,2.1652168426620353,0,0,,0.009584933918168408,0.014236888210442725,0.023315697780216825,0.02166774277438984,0.0354424703609564,0.06651735346666829
conv2,legacy,reconstructed_initialization,12,zero,post_T_free,Layer_1,6,1,0.03,0.0001171875,0,0,36,7225344,1.5623235859320922e-11,8.20710593172397e-11,8.057030022742814e-11,-0.0010806630039021418,1.899443189678196,1.8994428822637313,-0.0010806629882789056,1.8994431896813038,1.899442882266848,4.320795681767361e-11,False,7.248996958253429e-10,-22.5845063230558,28.467513669644653,-22.584506322993487,28.467513669824182,0,7225344,0.0,6.177674172069921e-11,7.987043200225853e-11,9.811866981306865e-11,3.2417059092153515e-11,4.2318809565497663e-11,5.193354758838638e-11
conv2,legacy,reconstructed_initialization,12,zero,post_T_free,Layer_2,6,2,0.03,0.0001171875,0,0,36,3612672,3.350320945528317e-11,1.661104729578089e-10,1.6269672455972304e-10,0.0038546997719174306,0.4082904914796686,0.40827229482586463,0.0038546998054206395,0.40829049153739677,0.40827229488327904,4.068438438421988e-10,False,1.2980027053188792e-09,-2.5745224852175905,4.194390635570347,-2.5745224851626767,4.194390635912747,0,3612672,0.0,1.2344409795668124e-10,1.618309726155932e-10,1.9980863063870875e-10,3.1271721422312824e-10,3.9858321294644196e-10,4.865220663865787e-10
conv2,legacy,reconstructed_initialization,12,zero,post_T_free,Layer_3,6,3,0.03,0.0001171875,0,0,36,11520,7.307978665606877e-10,2.082027187698456e-09,1.949556792849567e-09,0.021965683608336953,0.1964733713357087,0.19524163077488807,0.02196568433913482,0.196473373271029,0.19524163264019942,1.059699425700266e-08,False,6.1182515720403785e-09,-0.46873603657486396,0.6382687430529567,-0.4687360419354936,0.638268747664433,0,0,,1.4627745726644139e-09,2.0197056749941056e-09,2.5462169727904726e-09,9.187783605787816e-09,1.0482921351817499e-08,1.2126186579285049e-08
conv2,legacy,reconstructed_initialization,12,negative,post_T_free,Layer_1,6,1,0.03,0.0001171875,0,0,36,7225344,1.1368846971054007e-09,9.051371927343974e-07,9.051364787501889e-07,-0.0010806630039021418,1.899443189678196,1.8994428822637313,-0.0010806618670174447,1.8994431916152807,1.8994428842014632,4.7652764644555964e-07,False,8.310264499655773e-06,-22.5845063230558,28.467513669644653,-22.584503883295604,28.467515659369077,1,7225344,1.3840171485260771e-07,8.867140332501539e-07,9.045169581000055e-07,9.236738653533028e-07,4.4440987794211247e-07,4.799627458175601e-07,5.03825521409134e-07
conv2,legacy,reconstructed_initialization,12,negative,post_T_free,Layer_2,6,2,0.03,0.0001171875,0,0,36,3612672,-3.2431054554563335e-08,6.565515431707242e-05,6.565514630724154e-05,0.0038546997719174306,0.4082904914796686,0.40827229482586463,0.0038546673408628752,0.4082907382168601,0.4082725418802493,0.00016080500449357587,False,0.00027054379868479694,-2.5745224852175905,4.194390635570347,-2.574440284415266,4.194476053474751,203,3612672,5.619109623015873e-05,6.482327713763108e-05,6.564634012216153e-05,6.635481167967304e-05,0.00015039630975574673,0.0001617871998952633,0.00017180602564855754
conv2,legacy,reconstructed_initialization,12,negative,post_T_free,Layer_3,6,3,0.03,0.0001171875,0,0,36,11520,-0.00018306949727692965,0.12222667208260504,0.12222653498298898,0.021965683608336953,0.1964733713357087,0.19524163077488807,0.021782614111060025,0.23190573587944732,0.23088046269937312,0.6221029916250567,False,0.4357524336002818,-0.46873603657486396,0.6382687430529567,-0.8205890567777385,1.0136575448248613,0,0,,0.12092862453914163,0.12216742435534272,0.1238936643623248,0.48564286867013323,0.6347458114956324,0.8059513799884125
conv2,legacy,reconstructed_initialization,12,negative,matched_zero_K,Layer_1,6,1,0.03,0.0001171875,0,0,36,7225344,1.1212614612460798e-09,9.051381723589048e-07,9.051374778639729e-07,-0.0010806629882789056,1.8994431896813038,1.899442882266848,-0.0010806618670174447,1.8994431916152807,1.8994428842014632,4.7652816218776857e-07,False,8.310598921257295e-06,-22.584506322993487,28.467513669824182,-22.584503883295604,28.467515659369077,1,7225344,1.3840171485260771e-07,8.86716602189189e-07,9.045182019189625e-07,9.236727473931747e-07,4.4441107062915475e-07,4.799629640412702e-07,5.038253087813175e-07
conv2,legacy,reconstructed_initialization,12,negative,matched_zero_K,Layer_2,6,2,0.03,0.0001171875,0,0,36,3612672,-3.2464557764018624e-08,6.565515451045895e-05,6.56551464840703e-05,0.0038546998054206395,0.40829049153739677,0.40827229488327904,0.0038546673408628752,0.4082907382168601,0.4082725418802493,0.00016080500494448908,False,0.0002705435039438431,-2.5745224851626767,4.194390635912747,-2.574440284415266,4.194476053474751,203,3612672,5.619109623015873e-05,6.482327742670723e-05,6.564634097451834e-05,6.635481209364612e-05,0.00015039631110461073,0.00016178720016303018,0.00017180602547239897
conv2,legacy,reconstructed_initialization,12,negative,matched_zero_K,Layer_3,6,3,0.03,0.0001171875,0,0,36,11520,-0.00018307022807479608,0.12222667208665394,0.1222265349859433,0.02196568433913482,0.196473373271029,0.19524163264019942,0.021782614111060025,0.23190573587944732,0.23088046269937312,0.6221029855177678,False,0.43575243681659537,-0.4687360419354936,0.638268747664433,-0.8205890567777385,1.0136575448248613,0,0,,0.12092862454257758,0.12216742436063731,0.12389366436714185,0.48564286405161794,0.6347458052180193,0.8059513724889225
conv2,legacy,reconstructed_initialization,12,positive,post_T_free,Layer_1,6,1,0.03,0.0001171875,0,0,36,7225344,-1.0439062243444273e-09,9.052118121695544e-07,9.052112102438212e-07,-0.0010806630039021418,1.899443189678196,1.8994428822637313,-0.0010806640478083676,1.8994431877478717,1.8994428803328127,4.76566931345241e-07,False,8.310928922616867e-06,-22.5845063230558,28.467513669644653,-22.584508762677633,28.467511680279284,1,7225344,1.3840171485260771e-07,8.867810092619666e-07,9.045176816910781e-07,9.237795957835742e-07,4.445159247082971e-07,4.799519048962057e-07,5.039493481766755e-07
conv2,legacy,reconstructed_initialization,12,positive,post_T_free,Layer_2,6,2,0.03,0.0001171875,0,0,36,3612672,3.348315531151351e-08,6.56550908128282e-05,6.565508227486298e-05,0.0038546997719174306,0.4082904914796686,0.40827229482586463,0.003854733255072741,0.4082902555129012,0.4082720585324477,0.00016080484895665906,False,0.00027054320920261166,-2.5745224852175905,4.194390635570347,-2.5746046859485845,4.1943052183507445,199,3612672,5.5083882511337866e-05,6.48247299867149e-05,6.564827695954025e-05,6.635617400017389e-05,0.00015039800904121422,0.00016178277649953776,0.00017180684469104014
conv2,legacy,reconstructed_initialization,12,positive,post_T_free,Layer_3,6,3,0.03,0.0001171875,0,0,36,11520,0.00018307615907849694,0.12222667185665345,0.122226534747059,0.021965683608336953,0.1964733713357087,0.19524163077488807,0.02214875976741545,0.2308723055847291,0.22980742791905978,0.62210299047502,False,0.4357523410007258,-0.46873603657486396,0.6382687430529567,-0.8078777377170411,0.9422352178066433,0,0,,0.12092862288290308,0.12216742396856617,0.12389366744186148,0.4856428755152572,0.6347458409129481,0.8059513671024188
conv2,legacy,reconstructed_initialization,12,positive,matched_zero_K,Layer_1,6,1,0.03,0.0001171875,0,0,36,7225344,-1.0595294602037479e-09,9.052108132099826e-07,9.052101931317394e-07,-0.0010806629882789056,1.8994431896813038,1.899442882266848,-0.0010806640478083676,1.8994431877478717,1.8994428803328127,4.7656640542213985e-07,False,8.310594501015345e-06,-22.584506322993487,28.467513669824182,-22.584508762677633,28.467511680279284,1,7225344,1.3840171485260771e-07,8.867784732831134e-07,9.045164446686466e-07,9.237806789306071e-07,4.445146994619233e-07,4.799516629983556e-07,5.039495439312366e-07
conv2,legacy,reconstructed_initialization,12,positive,matched_zero_K,Layer_2,6,2,0.03,0.0001171875,0,0,36,3612672,3.344965210205823e-08,6.565509061711842e-05,6.56550820962308e-05,0.0038546998054206395,0.40829049153739677,0.40827229488327904,0.003854733255072741,0.4082902555129012,0.4082720585324477,0.00016080484845458332,False,0.0002705435039435655,-2.5745224851626767,4.194390635912747,-2.5746046859485845,4.1943052183507445,199,3612672,5.5083882511337866e-05,6.482472969477477e-05,6.5648276105994e-05,6.635617359188406e-05,0.00015039800761174215,0.0001617827761647217,0.0001718068448035674
conv2,legacy,reconstructed_initialization,12,positive,matched_zero_K,Layer_3,6,3,0.03,0.0001171875,0,0,36,11520,0.00018307542828063046,0.12222667185260448,0.12222653474410462,0.02196568433913482,0.196473373271029,0.19524163264019942,0.02214875976741545,0.2308723055847291,0.22980742791905978,0.6221029843265149,False,0.43575233778441225,-0.4687360419354936,0.638268747664433,-0.8078777377170411,0.9422352178066433,0,0,,0.12092862287946718,0.12216742396327136,0.12389366743704434,0.48564287085427793,0.6347458345960315,0.8059513595754686
conv2,legacy,reconstructed_initialization,12,positive_minus_negative,negative_phase,Layer_1,6,1,0.03,0.0001171875,0,0,36,7225344,-2.1807909214498274e-09,1.8103156654989804e-06,1.8103143519571327e-06,-0.0010806618670174447,1.8994431916152807,1.8994428842014632,-0.0010806640478083676,1.8994431877478717,1.8994428803328127,9.530770246197748e-07,False,1.662119342227264e-05,-22.584503883295604,28.467515659369077,-22.584508762677633,28.467511680279284,2,7225344,2.7680342970521543e-07,1.7734416906188694e-06,1.8089909517938211e-06,1.847389596077297e-06,8.889082551866692e-07,9.599000805075606e-07,1.007765833081753e-06
conv2,legacy,reconstructed_initialization,12,positive_minus_negative,negative_phase,Layer_2,6,2,0.03,0.0001171875,0,0,36,3612672,6.591420986607686e-08,0.00013130768918410748,0.00013130767264020452,0.0038546673408628752,0.4082907382168601,0.4082725418802493,0.003854733255072741,0.4082902555129012,0.4082720585324477,0.00032160339898370296,False,0.0005410870078874086,-2.574440284415266,4.194476053474751,-2.5746046859485845,4.1943052183507445,402,3612672,0.0001112749787414966,0.00012964456070530558,0.00013129231859774349,0.00013270828702949624,0.0003007880994820467,0.0003235618536483332,0.000343609498507449
conv2,legacy,reconstructed_initialization,12,positive_minus_negative,negative_phase,Layer_3,6,3,0.03,0.0001171875,0,0,36,11520,0.00036614565635542656,0.24445334393924673,0.24445306973003628,0.021782614111060025,0.23190573587944732,0.23088046269937312,0.02214875976741545,0.2308723055847291,0.22980742791905978,1.054106501558556,False,0.8715047746010076,-0.8205890567777385,1.0136575448248613,-0.8078777377170411,0.9422352178066433,0,0,,0.2418572474220262,0.24433484832390034,0.2477873318041739,0.8735785568085344,1.069229803656651,1.2510199010274503
conv3,baseline,reconstructed_initialization,24,zero,post_T_free,Layer_1,8,1,10,10.0,0,0,36,7225344,7.328679006293932e-19,3.549662550950593e-17,3.5489059260599374e-17,-0.004508255231187308,6.826719202548934,6.826717713959258,-0.004508255231187308,6.826719202548934,6.826717713959258,5.199660987411396e-18,False,2.842170943040401e-14,-81.45423929588289,102.12705649728521,-81.45423929588289,102.12705649728521,0,7225344,0.0,2.5382323015217805e-17,3.353524495421147e-17,4.8941284173642844e-17,3.89633105091653e-18,5.0204513156377015e-18,6.891282975823472e-18
conv3,baseline,reconstructed_initialization,24,zero,post_T_free,Layer_2,8,2,10,10.0,0,0,36,3612672,4.196897370115988e-19,4.384395491828194e-18,4.364262177437387e-18,-0.002769978113313873,0.10356552299453968,0.10352847325438683,-0.0027699781133138724,0.10356552299453968,0.10352847325438683,4.2334508290556825e-17,False,3.3306690738754696e-16,-0.6677614090705055,1.2247018823916276,-0.6677614090705055,1.2247018823916276,0,3612672,0.0,3.4950497101110406e-18,4.29686667467139e-18,5.060608663062108e-18,3.469725801790744e-17,4.1795386535490624e-17,4.693641128975711e-17
conv3,baseline,reconstructed_initialization,24,zero,post_T_free,Layer_3,8,3,10,10.0,0,0,36,7225344,8.764391629261254e-19,3.5010086436899706e-18,3.3895303386872403e-18,0.0016518886600963751,0.02322207831518813,0.023163250746200886,0.001651888660096376,0.02322207831518813,0.023163250746200886,1.5076207203212197e-16,False,9.71445146547012e-17,-0.055104675261599095,0.18026002573523084,-0.055104675261599095,0.18026002573523087,0,7225344,0.0,2.723866492297585e-18,3.4282153765015486e-18,4.244282012692919e-18,1.2791494692630398e-16,1.489090707019244e-16,1.6655632826274996e-16
conv3,baseline,reconstructed_initialization,24,zero,post_T_free,Layer_4,8,4,10,10.0,0,0,36,11520,8.686590972520274e-19,1.988240313440351e-18,1.7884437136098744e-18,0.0016866242863316748,0.006000528561229621,0.005758614549602065,0.0016866242863316759,0.0060005285612296224,0.005758614549602066,3.3134419629075533e-16,False,1.3877787807814457e-17,-0.01180758956001118,0.018281367794101826,-0.01180758956001118,0.01828136779410183,0,0,,1.50210333574982e-18,1.957972609095231e-18,2.5858215813589153e-18,2.6802585074794993e-16,3.3629874313915245e-16,3.791360518552339e-16
conv3,baseline,reconstructed_initialization,24,negative,post_T_free,Layer_1,8,1,10,10.0,0,0,36,7225344,-1.131836909406922e-08,4.869960061899502e-07,4.868644622130602e-07,-0.004508255231187308,6.826719202548934,6.826717713959258,-0.004508266549556409,6.82671920060069,6.82671771200354,7.133675660896048e-08,False,3.2770314084551444e-06,-81.45423929588289,102.12705649728521,-81.4542390911751,102.12705684585197,0,7225344,0.0,4.4574331494568833e-07,4.880143363792558e-07,5.22139304450741e-07,6.55248176310792e-08,7.055591476662161e-08,7.941991244146749e-08
conv3,baseline,reconstructed_initialization,24,negative,post_T_free,Layer_2,8,2,10,10.0,0,0,36,3612672,-3.219544555020852e-08,2.279320112189671e-06,2.2790927201669872e-06,-0.002769978113313873,0.10356552299453968,0.10352847325438683,-0.002770010308759423,0.10356545300019777,0.10352840237357834,2.2008483579133226e-05,False,1.5481054796651073e-05,-0.6677614090705055,1.2247018823916276,-0.6677617371527497,1.2246967649840348,22,3612672,6.0896754535147395e-06,2.2025376435392482e-06,2.2830645494073105e-06,2.3463435161974203e-06,2.03505000255818e-05,2.2059230490423555e-05,2.3579624866233567e-05
conv3,baseline,reconstructed_initialization,24,negative,post_T_free,Layer_3,8,3,10,10.0,0,0,36,7225344,-1.607636686574958e-07,0.00012006313916829861,0.0001200630315375598,0.0016518886600963751,0.02322207831518813,0.023163250746200886,0.0016517278964277178,0.023222062079112527,0.023163245933208898,0.00517021506596904,False,0.00041398133653442956,-0.055104675261599095,0.18026002573523084,-0.055108409921818445,0.18042984737942386,8313,7225344,0.0011505334555697278,0.00011965738444540908,0.00012004104262606174,0.00012052991550384629,0.004702406936328179,0.005203239907049958,0.005742219594694206
conv3,baseline,reconstructed_initialization,24,negative,post_T_free,Layer_4,8,4,10,10.0,0,0,36,11520,-4.928398327688336e-05,0.1127735017693135,0.11277349100033371,0.0016866242863316748,0.006000528561229621,0.005758614549602065,0.0016373403030547915,0.11292319631424629,0.11291132530688762,18.793928004602996,False,0.3663132620642911,-0.01180758956001118,0.018281367794101826,-0.37124370774219734,0.38346773596401085,0,0,,0.1124477764130125,0.1127632779020745,0.11309961599730359,14.128382971173,18.947822521555864,25.220063166756244
conv3,baseline,reconstructed_initialization,24,negative,matched_zero_K,Layer_1,8,1,10,10.0,0,0,36,7225344,-1.1318369094802087e-08,4.869960061899735e-07,4.868644622130666e-07,-0.004508255231187308,6.826719202548934,6.826717713959258,-0.004508266549556409,6.82671920060069,6.82671771200354,7.133675660896391e-08,False,3.2770314084551444e-06,-81.45423929588289,102.12705649728521,-81.4542390911751,102.12705684585197,0,7225344,0.0,4.4574331494575773e-07,4.880143363791432e-07,5.221393044506678e-07,6.55248176311297e-08,7.055591476658601e-08,7.941991244148962e-08
conv3,baseline,reconstructed_initialization,24,negative,matched_zero_K,Layer_2,8,2,10,10.0,0,0,36,3612672,-3.219544555062821e-08,2.2793201121896736e-06,2.2790927201669843e-06,-0.0027699781133138724,0.10356552299453968,0.10352847325438683,-0.002770010308759423,0.10356545300019777,0.10352840237357834,2.2008483579133253e-05,False,1.5481054796651073e-05,-0.6677614090705055,1.2247018823916276,-0.6677617371527497,1.2246967649840348,22,3612672,6.0896754535147395e-06,2.2025376435392736e-06,2.2830645494073376e-06,2.346343516197449e-06,2.0350500025582056e-05,2.2059230490423592e-05,2.3579624866234065e-05
conv3,baseline,reconstructed_initialization,24,negative,matched_zero_K,Layer_3,8,3,10,10.0,0,0,36,7225344,-1.6076366865837222e-07,0.00012006313916829861,0.0001200630315375598,0.001651888660096376,0.02322207831518813,0.023163250746200886,0.0016517278964277178,0.023222062079112527,0.023163245933208898,0.00517021506596904,False,0.00041398133653442956,-0.055104675261599095,0.18026002573523087,-0.055108409921818445,0.18042984737942386,8313,7225344,0.0011505334555697278,0.00011965738444540908,0.00012004104262606175,0.00012052991550384629,0.004702406936328179,0.005203239907049958,0.005742219594694205
conv3,baseline,reconstructed_initialization,24,negative,matched_zero_K,Layer_4,8,4,10,10.0,0,0,36,11520,-4.9283983276884274e-05,0.1127735017693135,0.11277349100033371,0.0016866242863316759,0.0060005285612296224,0.005758614549602066,0.0016373403030547915,0.11292319631424629,0.11291132530688762,18.793928004602993,False,0.3663132620642911,-0.01180758956001118,0.01828136779410183,-0.37124370774219734,0.38346773596401085,0,0,,0.1124477764130125,0.1127632779020745,0.11309961599730359,14.128382971172996,18.947822521555857,25.22006316675624
conv3,baseline,reconstructed_initialization,24,positive,post_T_free,Layer_1,8,1,10,10.0,0,0,36,7225344,1.104206410665595e-08,4.869232671878637e-07,4.867980494508664e-07,-0.004508255231187308,6.826719202548934,6.826717713959258,-0.004508244189123203,6.826719204519291,6.826717715936908,7.132610156369961e-08,False,3.2189594030285207e-06,-81.45423929588289,102.12705649728521,-81.4542396143623,102.12705614751043,0,7225344,0.0,4.44520047369782e-07,4.883570649233802e-07,5.230658635454027e-07,6.556118423067676e-08,7.051334447483814e-08,7.93342050399899e-08
conv3,baseline,reconstructed_initialization,24,positive,post_T_free,Layer_2,8,2,10,10.0,0,0,36,3612672,3.156789246213793e-08,2.279193157545022e-06,2.278974532013367e-06,-0.002769978113313873,0.10356552299453968,0.10352847325438683,-0.0027699465454214104,0.10356559316733273,0.10352854429690869,2.2007257740253854e-05,False,1.5476148614128327e-05,-0.6677614090705055,1.2247018823916276,-0.6677607284424424,1.2247070000133626,30,3612672,8.304102891156463e-06,2.203997770367856e-06,2.282330337806569e-06,2.3489074222787294e-06,2.0378574564993714e-05,2.204375372125474e-05,2.3565274949648632e-05
conv3,baseline,reconstructed_initialization,24,positive,post_T_free,Layer_3,8,3,10,10.0,0,0,36,7225344,1.585197138122657e-07,0.00012006209804166152,0.00012006199339368757,0.0016518886600963751,0.02322207831518813,0.023163250746200886,0.0016520471798101876,0.023222715691376742,0.02316387843600887,0.005170170232486741,False,0.0004141237817511523,-0.055104675261599095,0.18026002573523084,-0.055100903100112696,0.18009019542585464,8286,7225344,0.0011467966092687076,0.00011963340820909024,0.00012005884393604294,0.00012054140860552257,0.004703457749999394,0.005203122535633267,0.005741895970665348
conv3,baseline,reconstructed_initialization,24,positive,post_T_free,Layer_4,8,4,10,10.0,0,0,36,11520,4.9282305581278414e-05,0.11277350146076247,0.11277349069251581,0.0016866242863316748,0.006000528561229621,0.005758614549602065,0.0017359065919129535,0.11294286050586419,0.11292951946923023,18.793927953182354,False,0.36631317592988466,-0.01180758956001118,0.018281367794101826,-0.3772242319269283,0.3813305922876996,0,0,,0.11244776930451275,0.11276328081494208,0.11309961487027428,14.128384028466797,18.947821966217816,25.220062098404476
conv3,baseline,reconstructed_initialization,24,positive,matched_zero_K,Layer_1,8,1,10,10.0,0,0,36,7225344,1.1042064105923081e-08,4.869232671878425e-07,4.867980494508618e-07,-0.004508255231187308,6.826719202548934,6.826717713959258,-0.004508244189123203,6.826719204519291,6.826717715936908,7.13261015636965e-08,False,3.2189594030285207e-06,-81.45423929588289,102.12705649728521,-81.4542396143623,102.12705614751043,0,7225344,0.0,4.445200473697233e-07,4.88357064923362e-07,5.230658635453707e-07,6.556118423062595e-08,7.051334447486503e-08,7.933420503999522e-08
conv3,baseline,reconstructed_initialization,24,positive,matched_zero_K,Layer_2,8,2,10,10.0,0,0,36,3612672,3.1567892461718236e-08,2.2791931575450193e-06,2.2789745320133705e-06,-0.0027699781133138724,0.10356552299453968,0.10352847325438683,-0.0027699465454214104,0.10356559316733273,0.10352854429690869,2.200725774025383e-05,False,1.5476148614128327e-05,-0.6677614090705055,1.2247018823916276,-0.6677607284424424,1.2247070000133626,30,3612672,8.304102891156463e-06,2.203997770367823e-06,2.2823303378065426e-06,2.348907422278718e-06,2.037857456499339e-05,2.204375372125451e-05,2.3565274949648165e-05
conv3,baseline,reconstructed_initialization,24,positive,matched_zero_K,Layer_3,8,3,10,10.0,0,0,36,7225344,1.5851971381138926e-07,0.00012006209804166152,0.00012006199339368757,0.001651888660096376,0.02322207831518813,0.023163250746200886,0.0016520471798101876,0.023222715691376742,0.02316387843600887,0.005170170232486741,False,0.00041412378175115184,-0.055104675261599095,0.18026002573523087,-0.055100903100112696,0.18009019542585464,8286,7225344,0.0011467966092687076,0.00011963340820909023,0.00012005884393604291,0.00012054140860552257,0.004703457749999392,0.005203122535633266,0.005741895970665348
conv3,baseline,reconstructed_initialization,24,positive,matched_zero_K,Layer_4,8,4,10,10.0,0,0,36,11520,4.928230558127754e-05,0.11277350146076247,0.11277349069251581,0.0016866242863316759,0.0060005285612296224,0.005758614549602066,0.0017359065919129535,0.11294286050586419,0.11292951946923023,18.79392795318235,False,0.36631317592988466,-0.01180758956001118,0.01828136779410183,-0.3772242319269283,0.3813305922876996,0,0,,0.11244776930451275,0.11276328081494208,0.11309961487027428,14.128384028466792,18.947821966217813,25.220062098404473
conv3,baseline,reconstructed_initialization,24,positive_minus_negative,negative_phase,Layer_1,8,1,10,10.0,0,0,36,7225344,2.2360433200725168e-08,9.734102930057704e-07,9.731534357729286e-07,-0.004508266549556409,6.82671920060069,6.82671771200354,-0.004508244189123203,6.826719204519291,6.826717715936908,1.4258830111543464e-07,False,6.495990811483665e-06,-81.4542390911751,102.12705684585197,-81.4542396143623,102.12705614751043,0,7225344,0.0,8.890149886327557e-07,9.754846258131949e-07,1.0435543625436184e-06,1.3099572168022393e-07,1.4088628720828658e-07,1.5868908803942367e-07
conv3,baseline,reconstructed_initialization,24,positive_minus_negative,negative_phase,Layer_2,8,2,10,10.0,0,0,36,3612672,6.376333801234644e-08,4.556403423329431e-06,4.555957242210871e-06,-0.002770010308759423,0.10356545300019777,0.10352840237357834,-0.0027699465454214104,0.10356559316733273,0.10352854429690869,4.3995398961087245e-05,False,3.09572034107794e-05,-0.6677617371527497,1.2246967649840348,-0.6677607284424424,1.2247070000133626,52,3612672,1.4393778344671202e-05,4.404463592135773e-06,4.5631496466554446e-06,4.693802193390341e-06,4.07125683097543e-05,4.4084693669167334e-05,4.712789856611622e-05
conv3,baseline,reconstructed_initialization,24,positive_minus_negative,negative_phase,Layer_3,8,3,10,10.0,0,0,36,7225344,3.192833824697615e-07,0.0002400253651382253,0.00024002515278166177,0.0016517278964277178,0.023222062079112527,0.023163245933208898,0.0016520471798101876,0.023222715691376742,0.02316387843600887,0.010336091787219885,False,0.0008279604523861867,-0.055108409921818445,0.18042984737942386,-0.055100903100112696,0.18009019542585464,16599,7225344,0.002297330064838435,0.00023919616918977195,0.0002399945460990099,0.00024098744207035153,0.009402679258811332,0.010402002779699963,0.01147787371272943
conv3,baseline,reconstructed_initialization,24,positive_minus_negative,negative_phase,Layer_4,8,4,10,10.0,0,0,36,11520,9.856628885816179e-05,0.2255470032300461,0.22554698169281964,0.0016373403030547915,0.11292319631424629,0.11291132530688762,0.0017359065919129535,0.11294286050586419,0.11292951946923023,1.9973487342882736,False,0.7326264379941758,-0.37124370774219734,0.38346773596401085,-0.3772242319269283,0.3813305922876996,0,0,,0.22489554571749598,0.2255265587169893,0.22619923086754481,1.9951052670796732,1.9973627185612899,1.9989273609671814
conv3,baseline,best_validation,24,zero,post_T_free,Layer_1,8,1,10,10.0,0,24,36,7225344,9.233537555707066e-15,1.1225651929226694e-13,1.1187612751531243e-13,-2.8726785518663407,49.78723608863016,49.70429151776177,-2.8726785518663314,49.787236088630166,49.70429151776177,2.254724867482708e-15,False,2.4348745242264158e-11,-251.05602604996113,291.0429384008281,-251.05602604996105,291.0429384008281,0,7225344,0.0,6.007575554640015e-14,9.205154654897924e-14,1.8426152592787777e-13,1.240653558317519e-15,1.833404897244209e-15,3.630561232904724e-15
conv3,baseline,best_validation,24,zero,post_T_free,Layer_2,8,2,10,10.0,0,24,36,3612672,1.1309159554255598e-14,9.98181186374646e-14,9.917539875644235e-14,-0.8164204860727523,20.536654257136117,20.520419724437115,-0.816420486072741,20.536654257136124,20.520419724437122,4.86048590912902e-15,False,1.7321033496386917e-11,-120.12003201810666,154.7829109696655,-120.12003201810658,154.78291096966552,0,3612672,0.0,5.1224247524127914e-14,7.999052128573322e-14,1.6823746398203942e-13,2.6035042723769036e-15,3.8040860814570306e-15,8.076517029986299e-15
conv3,baseline,best_validation,24,zero,post_T_free,Layer_3,8,3,10,10.0,0,24,36,7225344,6.2891285279979515e-15,4.8016165160570747e-14,4.760251021832284e-14,-0.19783606568814976,1.413849392086713,1.3999396396334387,-0.19783606568814346,1.413849392086719,1.3999396396334456,3.3961301273895416e-14,False,1.411493144587439e-11,-18.52844257340146,25.482333351717543,-18.528442573401453,25.482333351718506,0,7225344,0.0,2.6834265697779596e-14,4.228090470882141e-14,7.310011270385845e-14,1.9097526822169868e-14,2.948105528425762e-14,5.149080160951867e-14
conv3,baseline,best_validation,24,zero,post_T_free,Layer_4,8,4,10,10.0,0,24,36,11520,7.872842235515021e-15,1.0721963514088072e-14,7.27865761882826e-15,-0.16419462920269132,0.3508556550602575,0.3100642101706566,-0.16419462920268343,0.3508556550602556,0.31006421017065866,3.055947184960332e-14,False,1.017519402068956e-13,-1.5155954685801662,1.1346495732824624,-1.5155954685801658,1.1346495732825204,0,0,,7.702123481815015e-15,1.0706681095539918e-14,1.4399778014885562e-14,1.934201461083578e-14,3.1414910363362966e-14,4.281601181995675e-14
conv3,baseline,best_validation,24,negative,post_T_free,Layer_1,8,1,10,10.0,0,24,36,7225344,-2.2800200126847218e-09,4.579764960337061e-07,4.5797082049848215e-07,-2.8726785518663407,49.78723608863016,49.70429151776177,-2.872678554146361,49.78723608497718,49.704291513970915,9.198672832900912e-09,False,4.3995002677377215e-05,-251.05602604996113,291.0429384008281,-251.05602616550567,291.04293832548063,0,7225344,0.0,3.075135874431725e-07,4.2696351751338165e-07,6.04176859533818e-07,6.371498530508702e-09,8.558326577311605e-09,1.2374223282035732e-08
conv3,baseline,best_validation,24,negative,post_T_free,Layer_2,8,2,10,10.0,0,24,36,3612672,-1.9249573721076795e-08,2.443161210989329e-06,2.443085376484907e-06,-0.8164204860727523,20.536654257136117,20.520419724437115,-0.816420505322326,20.536654247259452,20.520419713786776,1.1896588316669812e-07,False,0.00020884092897749396,-120.12003201810666,154.7829109696655,-120.12003236838059,154.7829102790158,3,3612672,8.304102891156462e-07,1.6304002951590232e-06,2.312850297463e-06,3.2294350556123105e-06,8.14253273889159e-08,1.1108503675073784e-07,1.6072012519966256e-07
