scheme,injected_beta,base_beta,readout_sigma,parameter,batches,draws_per_batch,checkpoint_epoch,cosine_defined_count,cosine_min,cosine_p10,cosine_median,cosine_p90,cosine_max,clean_eqprop_bptt_cosine_defined_count,clean_eqprop_bptt_cosine_min,clean_eqprop_bptt_cosine_p10,clean_eqprop_bptt_cosine_median,clean_eqprop_bptt_cosine_p90,clean_eqprop_bptt_cosine_max,noisy_clean_eqprop_cosine_defined_count,noisy_clean_eqprop_cosine_min,noisy_clean_eqprop_cosine_p10,noisy_clean_eqprop_cosine_median,noisy_clean_eqprop_cosine_p90,noisy_clean_eqprop_cosine_max,eqprop_over_bptt_norm_ratio_defined_count,eqprop_over_bptt_norm_ratio_min,eqprop_over_bptt_norm_ratio_p10,eqprop_over_bptt_norm_ratio_median,eqprop_over_bptt_norm_ratio_p90,eqprop_over_bptt_norm_ratio_max,relative_l2_difference_over_bptt_defined_count,relative_l2_difference_over_bptt_min,relative_l2_difference_over_bptt_p10,relative_l2_difference_over_bptt_median,relative_l2_difference_over_bptt_p90,relative_l2_difference_over_bptt_max,bptt_rms_defined_count,bptt_rms_min,bptt_rms_p10,bptt_rms_median,bptt_rms_p90,bptt_rms_max,clean_eqprop_rms_defined_count,clean_eqprop_rms_min,clean_eqprop_rms_p10,clean_eqprop_rms_median,clean_eqprop_rms_p90,clean_eqprop_rms_max,eqprop_rms_defined_count,eqprop_rms_min,eqprop_rms_p10,eqprop_rms_median,eqprop_rms_p90,eqprop_rms_max,added_noise_rms_defined_count,added_noise_rms_min,added_noise_rms_p10,added_noise_rms_median,added_noise_rms_p90,added_noise_rms_max,noise_over_clean_norm_defined_count,noise_over_clean_norm_min,noise_over_clean_norm_p10,noise_over_clean_norm_median,noise_over_clean_norm_p90,noise_over_clean_norm_max,bptt_near_zero_fraction_defined_count,bptt_near_zero_fraction_min,bptt_near_zero_fraction_p10,bptt_near_zero_fraction_median,bptt_near_zero_fraction_p90,bptt_near_zero_fraction_max,clean_eqprop_near_zero_fraction_defined_count,clean_eqprop_near_zero_fraction_min,clean_eqprop_near_zero_fraction_p10,clean_eqprop_near_zero_fraction_median,clean_eqprop_near_zero_fraction_p90,clean_eqprop_near_zero_fraction_max,eqprop_near_zero_fraction_defined_count,eqprop_near_zero_fraction_min,eqprop_near_zero_fraction_p10,eqprop_near_zero_fraction_median,eqprop_near_zero_fraction_p90,eqprop_near_zero_fraction_max,fraction_cosine_above_0.90,all_endpoint_residual_gates_passed
legacy,0.01,2.44140625e-06,0.001,DenseWeight_0,36,1,0,36,0.9999869236914077,0.9999876083811201,0.9999894302514134,0.999991927610292,0.9999929426098338,36,0.999999999996,0.9999999999964584,0.9999999999973832,0.9999999999987466,0.9999999999991608,36,0.9999869236874975,0.9999876084686926,0.9999894301753806,0.9999919276243947,0.9999929424975221,36,0.9996449861082287,0.9997411821832628,0.999992608983383,1.0002302803509147,1.0003460348076927,36,0.0037675109600221568,0.004027117461677142,0.004606842208633858,0.004984063989021625,0.005114399472252712,36,0.005132165465077401,0.005263562014993563,0.00595275526086811,0.006603072976152926,0.007321788806902045,36,0.0051321666235032756,0.00526356225967544,0.005952755552550072,0.0066030736963367835,0.007321789503788173,36,0.005133796289576487,0.005262401795030493,0.005951476160356509,0.006601080031853775,0.007321316946940944,36,2.4308115755477776e-05,2.49719078087442e-05,2.6610984230035225e-05,2.840974775889399e-05,3.123807348480939e-05,36,0.0037675545049431687,0.00402713264877636,0.00460683322581403,0.004984038076021633,0.005114397033525214,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,0.0,ConvWeight_0,36,1,0,36,0.9911607140179312,0.9974549243786079,0.9996489127012007,0.9999671885083721,0.9999916524261954,36,0.9911607140179312,0.9974549243786079,0.9996489127012007,0.9999671885083721,0.9999916524261954,36,0.9999999999999994,1.0000000000000002,1.0000000000000022,1.000000000000003,1.0000000000000033,36,0.9479557248296986,0.9690422641592532,0.9921697774592371,1.0205887574713037,1.0480818170799695,36,0.00444452556110761,0.012567907422900107,0.032569219188316914,0.07233909482332979,0.13275983084532542,36,0.0008352272252334849,0.0012115359647040186,0.00201214296125365,0.003957726298043078,0.005583700671606778,36,0.0008463093233167398,0.0012000106299227275,0.0020117107693731983,0.003933347642226579,0.005534392712854891,36,0.0008463093233167398,0.0012000106299227275,0.0020117107693731983,0.003933347642226579,0.005534392712854891,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,0.0,ConvWeight_1,36,1,0,36,0.9993712283616321,0.9995849572563771,0.9997804213737254,0.9998843831933396,0.9999138836365241,36,0.9993712283616321,0.9995849572563771,0.9997804213737254,0.9998843831933396,0.9999138836365241,36,0.9999999999999926,0.999999999999996,1.0,1.0000000000000027,1.000000000000004,36,0.9854839059657247,0.9965746074650588,0.9994800351318169,1.004483571189458,1.0072757528897445,36,0.013465465047745156,0.015693589546400058,0.020985669859828648,0.02946219547133105,0.03558956882070646,36,0.00013879303069457471,0.00014761632073744362,0.00016847418282812487,0.0001972206727461919,0.00024423333015850736,36,0.0001388340761930314,0.0001482128097821518,0.00016829843262944664,0.0001976497459618383,0.00024347580405562066,36,0.0001388340761930314,0.0001482128097821518,0.00016829843262944664,0.0001976497459618383,0.00024347580405562066,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,0.0,ConvWeight_2,36,1,0,36,0.9997941640774163,0.9998203304457814,0.9998601962568916,0.9998974849633451,0.9999207249907675,36,0.9997941640774163,0.9998203304457814,0.9998601962568916,0.9998974849633451,0.9999207249907675,36,0.9999999999999915,0.9999999999999958,1.0000000000000007,1.0000000000000058,1.0000000000000104,36,0.9989123385390517,0.9990458363870152,0.9997544643159024,1.0002744228399814,1.0010473927552672,36,0.012604299981723148,0.014335497694018809,0.016721086657209557,0.018963136939272787,0.020307808670820257,36,0.00014254398654110507,0.00014812473549740036,0.00016752450287202715,0.0001801924484978591,0.00018946790637484678,36,0.0001423889469404542,0.00014807562361739108,0.0001675788363231412,0.00018003842622709023,0.00018950164262924362,36,0.0001423889469404542,0.00014807562361739108,0.0001675788363231412,0.00018003842622709023,0.00018950164262924362,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,0.0,DenseWeight_0,36,1,0,36,0.9999999977721494,0.9999999980196763,0.9999999984336954,0.9999999990431796,0.9999999991964046,36,0.9999999977721494,0.9999999980196763,0.9999999984336954,0.9999999990431796,0.9999999991964046,36,0.9999999999998894,0.9999999999999334,1.0000000000000044,1.0000000000000688,1.0000000000001308,36,1.0000002470304086,1.0000003633649475,1.000000667629882,1.0000012101850795,1.0000015229292305,36,4.009277798178159e-05,4.375213162741648e-05,5.5984243757888546e-05,6.293488915926427e-05,6.675543757312985e-05,36,0.005132165465077401,0.005263562014993563,0.00595275526086811,0.006603072976152926,0.007321788806902045,36,0.0051321728444733376,0.005263564771610572,0.005952758124398546,0.006603076566528386,0.0073217924062544786,36,0.0051321728444733376,0.005263564771610572,0.005952758124398546,0.006603076566528386,0.0073217924062544786,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,1e-05,ConvWeight_0,36,1,0,36,-0.20934807130823196,-0.0310658231202824,0.058268114160505244,0.18063435867500724,0.32938397045160306,36,0.9911607140179312,0.9974549243786079,0.9996489127012007,0.9999671885083721,0.9999916524261954,36,-0.20795783054177613,-0.028148637186853995,0.057116945552616635,0.1809520916712703,0.3300452841189607,36,4.849438216288212,6.5800881680932015,12.414603296869812,22.89743620722468,31.603040848393874,36,4.824537514982062,6.591374562469918,12.503432557679734,22.84534024496159,31.63679572481479,36,0.0008352272252334849,0.0012115359647040186,0.00201214296125365,0.003957726298043078,0.005583700671606778,36,0.0008463093233167398,0.0012000106299227275,0.0020117107693731983,0.003933347642226579,0.005534392712854891,36,0.023026487805446392,0.024773175838201128,0.026418664198885014,0.029219401384220273,0.0313937095916428,36,0.02318244455692179,0.024597265765644048,0.026491348463970745,0.029047919868573902,0.031784324731662886,36,4.866166013041071,6.631911895512398,12.51192872517328,23.075112189281334,31.214523028920258,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,True
legacy,0.1,2.44140625e-05,1e-05,ConvWeight_1,36,1,0,36,0.15038112961368977,0.18985018981980661,0.22631990005238095,0.26467353599743815,0.3299852465928018,36,0.9993712283616321,0.9995849572563771,0.9997804213737254,0.9998843831933396,0.9999138836365241,36,0.14962586832421765,0.18961261447307015,0.2264787022839848,0.26471492142410347,0.3299606003108837,36,3.1699147648129324,3.849806621535757,4.494404125068419,5.093983459167919,5.813568359026216,36,3.0078464875007116,3.7196634787278477,4.360115698746887,4.993560076455262,5.733749936028459,36,0.00013879303069457471,0.00014761632073744362,0.00016847418282812487,0.0001972206727461919,0.00024423333015850736,36,0.0001388340761930314,0.0001482128097821518,0.00016829843262944664,0.0001976497459618383,0.00024347580405562066,36,0.0006648510979993928,0.0006935593188234926,0.0007503017449561121,0.000798324891966274,0.0009535447542461459,36,0.0006472201197055437,0.0006758331667756536,0.000731570542848845,0.0007809992886147975,0.0009403990932751965,36,3.017123599321337,3.718552097187838,4.3701060117149915,4.9928577310511955,5.751063667127025,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,True
legacy,0.1,2.44140625e-05,1e-05,ConvWeight_2,36,1,0,36,0.9995966564863392,0.9996233056767055,0.9996946363184149,0.9997673161157907,0.9998145594112757,36,0.9997941640774163,0.9998203304457814,0.9998601962568916,0.9998974849633451,0.9999207249907675,36,0.9997852782495568,0.999799514629079,0.9998424354922468,0.9998737243603764,0.999893699950348,36,0.9989683089104624,0.999193318200263,0.9998789041039713,1.0004673356811544,1.0011051954096064,36,0.01926317054118068,0.02157507506216385,0.024720439215450314,0.02746580146853183,0.02840632257103269,36,0.00014254398654110507,0.00014812473549740036,0.00016752450287202715,0.0001801924484978591,0.00018946790637484678,36,0.0001423889469404542,0.00014807562361739108,0.0001675788363231412,0.00018003842622709023,0.00018950164262924362,36,0.00014239692518032434,0.00014809458804238219,0.00016761329595323387,0.00018006873777367464,0.00018953376851276664,36,2.4343637518561574e-06,2.6992921380073753e-06,2.8878927133858837e-06,3.2779605066118634e-06,3.5160676381696673e-06,36,0.014580752739756687,0.015897746642463642,0.017756110705557084,0.020026580346193843,0.020726807809060444,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,1e-05,DenseWeight_0,36,1,0,36,0.999999997648049,0.999999997897742,0.9999999983169199,0.9999999989563559,0.999999999117974,36,0.9999999977721494,0.9999999980196763,0.9999999984336954,0.9999999990431796,0.9999999991964046,36,0.9999999998614496,0.9999999998672207,0.9999999998962803,0.9999999999164744,0.9999999999283504,36,0.9999999625990493,1.0000001843149682,1.0000006721721404,1.000001374808424,1.000001745934813,36,4.200081177053393e-05,4.569103462776579e-05,5.8022465096998886e-05,6.485217177975159e-05,6.858943684307379e-05,36,0.005132165465077401,0.005263562014993563,0.00595275526086811,0.006603072976152926,0.007321788806902045,36,0.0051321728444733376,0.005263564771610572,0.005952758124398546,0.006603076566528386,0.0073217924062544786,36,0.005132174425503694,0.0052635636359619,0.005952756576547339,0.006603074430605614,0.007321792216290127,36,8.38600911631852e-08,8.447654406439733e-08,8.563402900031554e-08,8.714389214584516e-08,8.826753207463344e-08,36,1.1968378463676656e-05,1.2927557042540966e-05,1.4404468422527927e-05,1.6295130916404676e-05,1.6647970249185453e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,3e-05,ConvWeight_0,36,1,0,36,-0.2429739640178978,-0.09170774958141101,-0.0073658784273348855,0.10181788038637249,0.2161719022901917,36,0.9911607140179312,0.9974549243786079,0.9996489127012007,0.9999671885083721,0.9999916524261954,36,-0.24159778006418658,-0.09422818522732879,-0.01025442779897174,0.10208143386743777,0.2168496904361236,36,14.427943196180125,19.712109614815375,37.40311283635971,68.58238335619592,94.84960094655514,36,14.470914876544224,19.77340076203238,37.51828792380384,68.54441794440658,94.89408270884904,36,0.0008352272252334849,0.0012115359647040186,0.00201214296125365,0.003957726298043078,0.005583700671606778,36,0.0008463093233167398,0.0012000106299227275,0.0020117107693731983,0.003933347642226579,0.005534392712854891,36,0.0693111186975631,0.07402532722987276,0.07935721689840496,0.08723560898109575,0.0949344128200951,36,0.06954733371690967,0.0737917973794797,0.07947404533917665,0.08714375963996156,0.09535297416582338,36,14.598498060961354,19.895735680884307,37.535786153921194,69.22533664293053,93.64356896664181,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,True
legacy,0.1,2.44140625e-05,3e-05,ConvWeight_1,36,1,0,36,0.011113539081269165,0.05466342549127501,0.07520028738251891,0.1103547551778133,0.13852395964992992,36,0.9993712283616321,0.9995849572563771,0.9997804213737254,0.9998843831933396,0.9999138836365241,36,0.010324777391286274,0.05451349663879472,0.07474801388771432,0.11055153231007046,0.13847612628137593,36,9.079505949095111,11.202418667939295,13.148471678894857,15.01477419988983,17.223176369639045,36,9.023359749764852,11.159766986451139,13.080621497438209,14.980101401834274,17.200576195236785,36,0.00013879303069457471,0.00014761632073744362,0.00016847418282812487,0.0001972206727461919,0.00024423333015850736,36,0.0001388340761930314,0.0001482128097821518,0.00016829843262944664,0.0001976497459618383,0.00024347580405562066,36,0.0019466185914415852,0.002032321002839738,0.002201007923670704,0.002346375044234395,0.0028249550817144617,36,0.001941660590570303,0.0020274995180061114,0.00219471131691027,0.0023429973312010122,0.0028211975593374814,36,9.051373079480397,11.155656483269357,13.110314491094883,14.978573577428191,17.253192710751808,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,True
legacy,0.1,2.44140625e-05,3e-05,ConvWeight_2,36,1,0,36,0.9979025692981447,0.9980132879380619,0.9984089981809701,0.9987544286717953,0.9989652590977703,36,0.9997941640774163,0.9998203304457814,0.9998601962568916,0.9998974849633451,0.9999207249907675,36,0.9980726334138478,0.9981997504731464,0.9985851764926716,0.9988662702020799,0.9990440804640706,36,0.999962447375388,1.0003147436652233,1.0011489257651487,1.0022542024834102,1.0024674201934374,36,0.04549071883567093,0.0499195038308403,0.05647965844891048,0.06307682157816019,0.06481888087320145,36,0.00014254398654110507,0.00014812473549740036,0.00016752450287202715,0.0001801924484978591,0.00018946790637484678,36,0.0001423889469404542,0.00014807562361739108,0.0001675788363231412,0.00018003842622709023,0.00018950164262924362,36,0.00014258181309075013,0.00014831150216902572,0.00016782856472057582,0.00018028267806676342,0.0001897565537072117,36,7.303125243180011e-06,8.097902477100792e-06,8.66366727673464e-06,9.833874234441277e-06,1.054820005131073e-05,36,0.04374223739328913,0.047693292964485545,0.05326835295769375,0.060079788194316565,0.06218040654896214,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,3e-05,DenseWeight_0,36,1,0,36,0.9999999966510327,0.9999999969360069,0.999999997506798,0.9999999982581079,0.9999999984959432,36,0.9999999977721494,0.9999999980196763,0.9999999984336954,0.9999999990431796,0.9999999991964046,36,0.9999999987531248,0.9999999988051098,0.9999999990665717,0.9999999992479722,0.9999999993553859,36,0.9999993942637682,0.9999997015923642,1.0000005713536297,1.0000016334858184,1.0000023628901573,36,5.484820826078621e-05,5.9012464624999706e-05,7.061673200497914e-05,7.828024780140737e-05,8.184507012023754e-05,36,0.005132165465077401,0.005263562014993563,0.00595275526086811,0.006603072976152926,0.007321788806902045,36,0.0051321728444733376,0.005263564771610572,0.005952758124398546,0.006603076566528386,0.0073217924062544786,36,0.005132177591820592,0.005263561368923006,0.005952753484528932,0.006603070162068996,0.007321791839506859,36,2.5158028369599586e-07,2.534296282100051e-07,2.569020597043467e-07,2.6143166741188575e-07,2.648025988061474e-07,36,3.5905130792027154e-05,3.878267444818107e-05,4.321340901715545e-05,4.888539425521184e-05,4.994391123458904e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,0.0001,ConvWeight_0,36,1,0,36,-0.254546602320652,-0.11494617834527218,-0.027010934818178914,0.07804521515643636,0.17409607845404312,36,0.9911607140179312,0.9974549243786079,0.9996489127012007,0.9999671885083721,0.9999916524261954,36,-0.2531756663753628,-0.11600730494476638,-0.03114498793599843,0.07829132401762846,0.17477754323421568,36,48.16655645353915,65.83179438218696,124.94617844730249,228.5246099324291,316.2466372659032,36,48.23327189139586,65.91051042139458,125.0705040361311,228.49159897146143,316.2948701777377,36,0.0008352272252334849,0.0012115359647040186,0.00201214296125365,0.003957726298043078,0.005583700671606778,36,0.0008463093233167398,0.0012000106299227275,0.0020117107693731983,0.003933347642226579,0.005534392712854891,36,0.2315603476070987,0.24628500798806616,0.26478128040293747,0.29054298250153054,0.3174150151279197,36,0.23182444551017428,0.24597265845253663,0.26491348381682994,0.290479198918172,0.31784324602067826,36,48.66166048188991,66.31911884148583,125.11928736169165,230.7511223255293,312.14522865816224,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,True
legacy,0.1,2.44140625e-05,0.0001,ConvWeight_1,36,1,0,36,-0.03819966928933863,0.0013282062706539595,0.02557686450493616,0.05285410859555152,0.06633322428657268,36,0.9993712283616321,0.9995849572563771,0.9997804213737254,0.9998843831933396,0.9999138836365241,36,-0.0389966006257102,0.0015132958022253933,0.025576086087450274,0.05268470501381285,0.06627728262224378,36,30.09551805846349,37.2115779864074,43.643810908820626,49.944492274262,57.336945147890404,36,30.077743347625315,37.20022172183089,43.60243651465804,49.93313404066899,57.334546863255326,36,0.00013879303069457471,0.00014761632073744362,0.00016847418282812487,0.0001972206727461919,0.00024423333015850736,36,0.0001388340761930314,0.0001482128097821518,0.00016829843262944664,0.0001976497459618383,0.00024347580405562066,36,0.0064726516124387085,0.0067592756662082495,0.00731806754111753,0.007805160652753294,0.009404438013596821,36,0.006472204668762675,0.00675833193385636,0.007315700753731365,0.007809984866944264,0.009403995125937066,36,30.17127021950093,37.185523849476205,43.701006958397016,49.92858307611017,57.510662314930116,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,True
legacy,0.1,2.44140625e-05,0.0001,ConvWeight_2,36,1,0,36,0.9790729815811661,0.9803415648777414,0.9844081750601359,0.9875597485396891,0.9894364143671881,36,0.9997941640774163,0.9998203304457814,0.9998601962568916,0.9998974849633451,0.9999207249907675,36,0.979196813554905,0.9805192481081815,0.9846307190491563,0.9876542241515416,0.9895136099168526,36,1.0087815038539607,1.0119999375217188,1.0157030780634346,1.0201993347898568,1.021077389757632,36,0.1462525706148406,0.15941161050284414,0.17876433579128898,0.20102571331943364,0.20763184067058338,36,0.00014254398654110507,0.00014812473549740036,0.00016752450287202715,0.0001801924484978591,0.00018946790637484678,36,0.0001423889469404542,0.00014807562361739108,0.0001675788363231412,0.00018003842622709023,0.00018950164262924362,36,0.00014498110242119072,0.0001509252733018942,0.0001701022037007095,0.00018262463635961555,0.00019218436936497863,36,2.4344147702248052e-05,2.6993312636361803e-05,2.8878764506980044e-05,3.2779496016520845e-05,3.5160633688236286e-05,36,0.1458072168308875,0.15897826421706812,0.17756142162139546,0.200266512778086,0.20726782641764496,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,0.0001,DenseWeight_0,36,1,0,36,0.999999984197755,0.9999999848947103,0.9999999880093297,0.9999999906353538,0.9999999919496979,36,0.9999999977721494,0.9999999980196763,0.9999999984336954,0.9999999990431796,0.9999999991964046,36,0.9999999861458515,0.9999999867235785,0.9999999896286269,0.9999999916437432,0.9999999928379039,36,0.9999972251964769,0.9999976484545274,1.0000007261354886,1.0000031760887325,1.0000045309416523,36,0.00012688815759176445,0.00013683207542881622,0.00015488053981641163,0.00017381330073344136,0.0001777907598617886,36,0.005132165465077401,0.005263562014993563,0.00595275526086811,0.006603072976152926,0.007321788806902045,36,0.0051321728444733376,0.005263564771610572,0.005952758124398546,0.006603076566528386,0.0073217924062544786,36,0.005132188718619591,0.005263553479000725,0.005952742701146673,0.006603055256934638,0.007321790553792456,36,8.386010657188428e-07,8.447653818924386e-07,8.563398815405784e-07,8.714387870659901e-07,8.826753604646307e-07,36,0.00011968371578537208,0.00012927562038622708,0.0001440447406344089,0.00016295133194590085,0.00016647970998304637,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
legacy,0.1,2.44140625e-05,0.0003,ConvWeight_0,36,1,0,36,-0.25783340434660545,-0.12234722359779232,-0.03219692321189468,0.07252293469182573,0.1654958497909287,36,0.9911607140179312,0.9974549243786079,0.9996489127012007,0.9999671885083721,0.9999916524261954,36,-0.2564639973601581,-0.1221972579091533,-0.03360370444875954,0.07174590457829652,0.16456100137199867,36,144.62368391124127,197.64714898234163,375.09282539818145,685.5152577326285,948.8193160488261,36,144.6971613944295,197.73082810155557,375.2197575654999,685.4836629569187,948.868620341732,36,0.0008352272252334849,0.0012115359647040186,0.00201214296125365,0.003957726298043078,0.005583700671606778,36,0.0008463093233167398,0.0012000106299227275,0.0020117107693731983,0.003933347642226579,0.005534392712854891,36,0.6952012969416884,0.738213586820602,0.7946038596038165,0.87149335061136,0.9530987449123779,36,0.6954733357895599,0.7379179796149646,0.7947404461364089,0.8714375979002273,0.9535297275097216,36,145.98498373236728,198.9573556561691,375.35786344227836,692.2533685273238,936.4356755255707,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,True
legacy,0.1,2.44140625e-05,0.0003,ConvWeight_1,36,1,0,36,-0.05225351925077555,-0.014681556996938133,0.01080760267304784,0.03670802379405162,0.04546261108494218,36,0.9993712283616321,0.9995849572563771,0.9997804213737254,0.9998843831933396,0.9999138836365241,36,-0.05305243764193429,-0.01449880510555595,0.01086403045883718,0.036357876139195555,0.045404388239659636,36,90.24011571385435,111.60395919298892,130.84122629416905,149.80370134357153,171.99982741258722,36,90.23334789876512,111.60156398728847,130.8074456869574,149.79901453275306,172.00320532564902,36,0.00013879303069457471,0.00014761632073744362,0.00016847418282812487,0.0001972206727461919,0.00024423333015850736,36,0.0001388340761930314,0.0001482128097821518,0.00016829843262944664,0.0001976497459618383,0.00024347580405562066,36,0.01941579343779356,0.02027483185411067,0.021948224061244213,0.02342403988080348,0.02821150849733652,36,0.019416637160591558,0.02027499758600313,0.021947071103304693,0.02342990114880339,0.02821201334211069,36,90.51403887208507,111.55659078088235,131.10266653465126,149.785787732594,172.53215796204032,36,0.0,0.0,0.0,0.0,1.3563368055555555e-05,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,True
legacy,0.1,2.44140625e-05,0.0003,ConvWeight_2,36,1,0,36,0.8492762528845377,0.8568455251098571,0.8828050559088363,0.9036988254730327,0.9156106099905323,36,0.9997941640774163,0.9998203304457814,0.9998601962568916,0.9998974849633451,0.9999207249907675,36,0.8493675075484625,0.8569871668399929,0.8830841387184653,0.9037501475993877,0.9156797304816957,36,1.087615475469715,1.1127263205042532,1.1353758772841869,1.1674281910151305,1.177202460215202,36,0.43731325685516714,0.4765724316851492,0.533456730302331,0.6006369198272029,0.6214842802070977,36,0.00014254398654110507,0.00014812473549740036,0.00016752450287202715,0.0001801924484978591,0.00018946790637484678,36,0.0001423889469404542,0.00014807562361739108,0.0001675788363231412,0.00018003842622709023,0.00018950164262924362,36,0.0001653005453273158,0.00017131218727064982,0.0001886378858143596,0.00020271682150761644,0.00021212529676060005,36,7.303585453331235e-05,8.09825548503268e-05,8.663521830329126e-05,9.83377674410437e-05,0.00010548162347411081,36,0.4374196304073204,0.476940173007838,0.53268641584761,0.6008043217997854,0.621801842888801,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,True
legacy,0.1,2.44140625e-05,0.0003,DenseWeight_0,36,1,0,36,0.9999998733819131,0.9999998787063782,0.9999999052076237,0.9999999237958941,0.9999999346491456,36,0.9999999977721494,0.9999999980196763,0.9999999984336954,0.9999999990431796,0.9999999991964046,36,0.9999998753113908,0.9999998805118768,0.9999999066566269,0.9999999247923022,0.9999999355414821,36,0.9999900598009165,0.999991709384653,1.0000010966637707,1.0000082435923914,1.000010800012357,36,0.0003615268606793355,0.000390370754233504,0.0004354665102110877,0.0004925324035381893,0.0005032810127714641,36,0.005132165465077401,0.005263562014993563,0.00595275526086811,0.006603072976152926,0.007321788806902045,36,0.0051321728444733376,0.005263564771610572,0.005952758124398546,0.006603076566528386,0.0073217924062544786,36,0.005132220892527769,0.005263531319630331,0.005952712223046872,0.006603012968644085,0.007321787163410765,36,2.5158042517680187e-06,2.534295781502507e-06,2.5690169487760172e-06,2.614315492675183e-06,2.64802637328501e-06,36,0.0003590506920452648,0.000387827198440974,0.0004321346025350449,0.0004888541530111722,0.0004994391850021639,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,1.0,True
