architecture,scheme,checkpoint_role,phase,reference_kind,state_layer_name,layer_index,layer_type,state_shape,T,K,injected_beta,base_beta,model_seed,source_checkpoint_epoch,batch_count,element_count,delta_mean,delta_rms,delta_std,reference_mean,reference_rms,reference_std,current_mean,current_rms,current_std,relative_displacement,reference_norm_zero,max_abs_delta,reference_min,reference_max,current_min,current_max,active_set_transition_count,constrained_element_count,active_set_transition_fraction,batch_p05_delta_rms,batch_median_delta_rms,batch_p95_delta_rms,batch_p05_relative,batch_median_relative,batch_p95_relative,half_span_rms
conv3,legacy,reconstructed_initialization,positive,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,8,8,0.001,2.44140625e-07,0,0,36,3612672,6.943559622209814e-10,5.817448151928736e-08,5.8170337542734226e-08,-0.011079912453738731,0.4142620919779038,0.41411389301727936,-0.011079911759382768,0.4142620929791233,0.41411389403743515,1.4042916946982035e-07,False,3.8640393335009904e-07,-2.6710456362815345,4.898807529563177,-2.6710456216308063,4.89880766102014,0,3612672,0.0,5.590368174317376e-08,5.837154909930853e-08,6.003588945585573e-08,1.2984017143806714e-07,1.4052186201196685e-07,1.4987752401111694e-07,
conv3,legacy,reconstructed_initialization,positive,matched_zero_K,Layer_3,3,ConvLayer,256x7x7,8,8,0.001,2.44140625e-07,0,0,36,7225344,1.456696211053261e-08,1.22509828940815e-05,1.225097423369637e-05,0.026430218557550688,0.37155325303773473,0.37061201193421006,0.026430233124512797,0.3715532696195753,0.3706120275193194,3.297234728513411e-05,False,4.4419931340411445e-05,-0.8816748041953736,2.884160411704147,-0.8816742551624572,2.8841409686784516,51,7225344,7.058487457482993e-06,1.2160815732854053e-05,1.2251053865824573e-05,1.2336117986706363e-05,2.9871554993601334e-05,3.319045219538503e-05,3.662581029795037e-05,
conv3,legacy,reconstructed_initialization,positive,matched_zero_K,Layer_4,4,LinearLayer,20,8,8,0.001,2.44140625e-07,0,0,36,11520,2.6227203996412876e-05,0.04601386916541717,0.046013861690863335,0.10794395430925517,0.3840338278928444,0.3685513311522728,0.10797018151325159,0.386813420478824,0.37143917694088624,0.11981722916934354,False,0.15502645479438135,-0.755685731808129,1.1700075387451403,-0.8857525706694425,1.2901280576195011,0,0,,0.045608463809698366,0.046025957142282,0.046358698004396785,0.09039758327874897,0.1209756846471115,0.15972471373358377,
conv3,legacy,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,8,8,0.001,2.44140625e-07,0,0,36,7225344,1.2039105750941729e-10,6.22062573167581e-09,6.21946062668291e-09,-0.004508255291658702,6.826719202543644,6.826717713953928,-0.00450825517126765,6.826719202554211,6.826717713964576,9.112174599708155e-10,False,4.2480532647104496e-08,-81.45423929384805,102.12705649973225,-81.4542392979187,102.12705649483517,0,7225344,0.0,5.654499177545082e-09,6.242508956036817e-09,6.682825025229144e-09,8.333526216234579e-10,9.026052038354133e-10,1.0100880667074682e-09,3.110312865837905e-09
conv3,legacy,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_2,2,ConvLayer,128x7x7,8,8,0.001,2.44140625e-07,0,0,36,3612672,1.389967717791768e-09,1.1635135035233345e-07,1.1634304757292092e-07,-0.011079913149350485,0.414262090976761,0.41411389199716664,-0.011079911759382768,0.4142620929791233,0.41411389403743515,2.808641024284804e-07,False,7.728078671442873e-07,-2.671045650932262,4.898807398106224,-2.6710456216308063,4.89880766102014,0,3612672,0.0,1.1180505330667513e-07,1.1674622050160944e-07,1.2007077193601636e-07,2.597218112328711e-07,2.8103965694515515e-07,2.997703821390691e-07,5.817567517616672e-08
conv3,legacy,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_3,3,ConvLayer,256x7x7,8,8,0.001,2.44140625e-07,0,0,36,7225344,2.9139685311992043e-08,2.4501936585564632e-05,2.450191925792285e-05,0.026430203984827483,0.3715532368611049,0.3706119967557509,0.026430233124512797,0.3715532696195753,0.3706120275193194,6.594461884535813e-05,False,8.883986268121147e-05,-0.8816753532282898,2.8841798548561224,-0.8816742551624572,2.8841409686784516,98,7225344,1.3563368055555555e-05,2.4321458993249587e-05,2.45020963050341e-05,2.4672173588421764e-05,5.974327411818235e-05,6.638105038771778e-05,7.325132891847841e-05,1.2250968292782316e-05
conv3,legacy,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_4,4,LinearLayer,20,8,8,0.001,2.44140625e-07,0,0,36,11520,5.245444376399964e-05,0.09202773836858948,0.0920277234194614,0.10791772706948759,0.3867478404450319,0.37138612827224904,0.10797018151325159,0.386813420478824,0.37143917694088624,0.23795281768785803,False,0.3100529095887628,-0.8804674605865737,1.28127944448444,-0.8857525706694425,1.2901280576195011,0,0,,0.09121692771966769,0.09205191395482781,0.09271739617143825,0.18005577118298602,0.24017855687087422,0.31569918924313883,0.04601386918429474
conv3,legacy,best_validation,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,8,8,0.001,2.44140625e-07,0,27,36,7225344,5.4839492048432005e-11,3.487542314252983e-10,3.4441565592887975e-10,-1.1918087610150112,24.851043594333323,24.822448702829927,-1.1918087609601717,24.851043594330644,24.822448702829877,1.4033786150728223e-11,False,3.656532499007881e-08,-212.7469034572582,192.5928171651406,-212.74690345724233,192.59281716501644,0,7225344,0.0,1.9336716778522175e-10,2.6563533601334224e-10,5.241723324959473e-10,7.919041007112453e-12,1.0805481422678606e-11,2.112270562554415e-11,
conv3,legacy,best_validation,negative,post_T_free,Layer_2,2,ConvLayer,128x7x7,8,8,0.001,2.44140625e-07,0,27,36,3612672,6.649181649597699e-11,6.482221041888553e-09,6.481880010787131e-09,-0.07911287201308483,4.530963059641786,4.530272331915631,-0.079112871946593,4.53096305960047,4.53027233187547,1.4306497220485025e-09,False,7.632941415591787e-07,-56.17016178233269,54.979760902044234,-56.1701617700945,54.9797609035413,0,3612672,0.0,3.353918361460509e-09,5.822519846762174e-09,9.595590631188331e-09,7.449256471377791e-10,1.3520052558160867e-09,2.1042429428606995e-09,
conv3,legacy,best_validation,negative,post_T_free,Layer_3,3,ConvLayer,256x7x7,8,8,0.001,2.44140625e-07,0,27,36,7225344,7.099909819665948e-10,8.633853619875564e-07,8.633850700627091e-07,-0.03500706074203901,0.486814839532758,0.48555452184848213,-0.03500706003204803,0.48681483034140177,0.4855545126844568,1.7735395305866775e-06,False,0.00016615179066370445,-9.600793199420844,9.032977413774885,-9.600810875130867,9.03297938324303,0,7225344,0.0,4.833892892357827e-07,7.705998534329256e-07,1.2859424000776646e-06,9.67720601774602e-07,1.6042700960341206e-06,2.6205848110629324e-06,
conv3,legacy,best_validation,negative,post_T_free,Layer_4,4,LinearLayer,20,8,8,0.001,2.44140625e-07,0,27,36,11520,1.8448158132491656e-05,0.007874015396143932,0.007873993784870116,-0.1173215456653888,0.3928826597485358,0.3749565831583276,-0.1173030975072563,0.39277795069996907,0.3748526402084831,0.020041646534320678,False,0.12346047111094627,-1.7140163897326208,2.200320067573239,-1.7165819565012224,2.235423654468757,0,0,,0.004792466962510494,0.0071184441414478584,0.01165784890123487,0.010833794461570529,0.017713608613808045,0.03323191306696284,
conv3,legacy,best_validation,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,8,8,0.001,2.44140625e-07,0,27,36,7225344,6.652755411706153e-13,2.4021865898166415e-10,2.4021773775348766e-10,-1.191808760960837,24.851043594331664,24.82244870283087,-1.1918087609601717,24.851043594330644,24.822448702829877,9.66634089509449e-12,False,2.732582515818649e-08,-212.74690345729488,192.59281716522588,-212.74690345724233,192.59281716501644,0,7225344,0.0,1.16564142940165e-10,2.027908786368304e-10,4.124220040400625e-10,4.848277071848201e-12,8.246986777744796e-12,1.6755258425300006e-11,
conv3,legacy,best_validation,negative,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,8,8,0.001,2.44140625e-07,0,27,36,3612672,1.3074858401337447e-11,6.4684172092200846e-09,6.468403994851616e-09,-0.07911287195966787,4.530963059654975,4.530272331929756,-0.079112871946593,4.53096305960047,4.53027233187547,1.4276031660502312e-09,False,7.633158871644952e-07,-56.17016178240903,54.97976090243299,-56.1701617700945,54.9797609035413,0,3612672,0.0,3.35330942598074e-09,5.862483570472633e-09,9.599238100148032e-09,7.448377306593105e-10,1.3625232495598921e-09,2.1017836977716603e-09,
conv3,legacy,best_validation,negative,matched_zero_K,Layer_3,3,ConvLayer,256x7x7,8,8,0.001,2.44140625e-07,0,27,36,7225344,3.0803480803649134e-10,8.633697748709499e-07,8.633697199203084e-07,-0.035007060340082836,0.48681484009448006,0.48555452244064207,-0.03500706003204803,0.48681483034140177,0.4855545126844568,1.773507509967011e-06,False,0.00016614844765183712,-9.600793196839316,9.032977417687828,-9.600810875130867,9.03297938324303,0,7225344,0.0,4.833827396624898e-07,7.706617002532351e-07,1.285949537491321e-06,9.677079723269399e-07,1.604349304118252e-06,2.6205990711288223e-06,
conv3,legacy,best_validation,negative,matched_zero_K,Layer_4,4,LinearLayer,20,8,8,0.001,2.44140625e-07,0,27,36,11520,1.8445710141176864e-05,0.007874015368814389,0.00787399376327557,-0.11732154321739749,0.39288266191368637,0.3749565861929516,-0.1173030975072563,0.39277795069996907,0.3748526402084831,0.020041646354310886,False,0.12346047604523136,-1.7140163927593648,2.200320252055275,-1.7165819565012224,2.235423654468757,0,0,,0.004792466955489093,0.007118444101855394,0.011657848882795224,0.01083379364062959,0.017713608959366748,0.03323191290443062,
conv3,legacy,best_validation,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,8,8,0.001,2.44140625e-07,0,27,36,7225344,5.3509843312510126e-11,3.386023963667671e-10,3.3434754297584997e-10,-1.1918087610150112,24.851043594333323,24.822448702829927,-1.1918087609615011,24.851043594332683,24.82244870283186,1.3625278756662642e-11,False,2.841240132056555e-08,-212.7469034572582,192.5928171651406,-212.74690345734737,192.5928171654353,0,7225344,0.0,1.7640315343464364e-10,2.5774264441399545e-10,5.623351094752673e-10,7.133301939686646e-12,1.0473729372965147e-11,2.2485483499266874e-11,
conv3,legacy,best_validation,positive,post_T_free,Layer_2,2,ConvLayer,128x7x7,8,8,0.001,2.44140625e-07,0,27,36,3612672,4.0357408667083055e-11,6.469193895438119e-09,6.469068011417062e-09,-0.07911287201308483,4.530963059641786,4.530272331915631,-0.07911287197272741,4.530963059709479,4.5302723319840394,1.4277745835229937e-09,False,7.633376312154994e-07,-56.17016178233269,54.979760902044234,-56.17016179472354,54.979760901324646,0,3612672,0.0,3.361950597564281e-09,5.915195368889787e-09,9.605650993024232e-09,7.468072333357867e-10,1.3662571957425214e-09,2.1053011506394835e-09,
conv3,legacy,best_validation,positive,post_T_free,Layer_3,3,ConvLayer,256x7x7,8,8,0.001,2.44140625e-07,0,27,36,7225344,9.429577927518325e-11,8.633681904410466e-07,8.633681852916248e-07,-0.03500706074203901,0.486814839532758,0.48555452184848213,-0.035007060647743234,0.4868148498490859,0.48555453219838585,1.773504257326466e-06,False,0.0001661451046499618,-9.600793199420844,9.032977413774885,-9.600775518547787,9.032975452132623,1,7225344,1.3840171485260771e-07,4.833829163213753e-07,7.707281116675706e-07,1.2859593849879366e-06,9.67708867549324e-07,1.6044379602270077e-06,2.620618888104172e-06,
conv3,legacy,best_validation,positive,post_T_free,Layer_4,4,LinearLayer,20,8,8,0.001,2.44140625e-07,0,27,36,11520,-1.8443260682447243e-05,0.007874015342995628,0.00787399374319449,-0.1173215456653888,0.3928826597485358,0.3749565831583276,-0.11733998892607125,0.39314507976676627,0.37522577302691573,0.020041646399042875,False,0.12346048097951612,-1.7140163897326208,2.200320067573239,-1.711450829017506,2.1652168496417943,0,0,,0.0047924669484692185,0.007118444062268059,0.011657848864357067,0.010833792937277941,0.01771360944499023,0.03323191296019918,
conv3,legacy,best_validation,positive,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,8,8,0.001,2.44140625e-07,0,27,36,7225344,-6.643731947512673e-13,2.402182527460198e-10,2.4021733401361513e-10,-1.191808760960837,24.851043594331664,24.82244870283087,-1.1918087609615011,24.851043594332683,24.82244870283186,9.666324548270147e-12,False,2.732582515818649e-08,-212.74690345729488,192.59281716522588,-212.74690345734737,192.5928171654353,0,7225344,0.0,1.165641396767279e-10,2.0279089812287563e-10,4.124220127935143e-10,4.8482769416756e-12,8.246987187776094e-12,1.675525877629803e-11,
conv3,legacy,best_validation,positive,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,8,8,0.001,2.44140625e-07,0,27,36,3612672,-1.3059549427556488e-11,6.468410295078607e-09,6.468397111622604e-09,-0.07911287195966787,4.530963059654975,4.530272331929756,-0.07911287197272741,4.530963059709479,4.5302723319840394,1.4276016400741005e-09,False,7.633158856101829e-07,-56.17016178240903,54.97976090243299,-56.17016179472354,54.979760901324646,0,3612672,0.0,3.353309423927765e-09,5.862342784851176e-09,9.599238128995448e-09,7.448377301010521e-10,1.3624895627585018e-09,2.1017836975843713e-09,
conv3,legacy,best_validation,positive,matched_zero_K,Layer_3,3,ConvLayer,256x7x7,8,8,0.001,2.44140625e-07,0,27,36,7225344,-3.0766039465492015e-10,8.633703437667601e-07,8.633702889496575e-07,-0.035007060340082836,0.48681484009448006,0.48555452244064207,-0.035007060647743234,0.4868148498490859,0.48555453219838585,1.773508678575203e-06,False,0.00016614844766182912,-9.600793196839316,9.032977417687828,-9.600775518547787,9.032975452132623,1,7225344,1.3840171485260771e-07,4.833827396467933e-07,7.706617002773624e-07,1.2859495374948153e-06,9.677079722959817e-07,1.6043493041295687e-06,2.6205990711359637e-06,
conv3,legacy,best_validation,positive,matched_zero_K,Layer_4,4,LinearLayer,20,8,8,0.001,2.44140625e-07,0,27,36,11520,-1.844570867376203e-05,0.007874015370319393,0.007873993764784017,-0.11732154321739749,0.39288266191368637,0.3749565861929516,-0.11733998892607125,0.39314507976676627,0.37522577302691573,0.02004164635814156,False,0.12346047604523103,-1.7140163927593648,2.200320252055275,-1.711450829017506,2.1652168496417943,0,0,,0.004792466955489086,0.007118444101855355,0.011657848882795233,0.010833793640629582,0.01771360895936678,0.03323191290443065,
conv3,legacy,best_validation,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,8,8,0.001,2.44140625e-07,0,27,36,7225344,-1.3296487359218825e-12,4.804368986343621e-10,4.804350586745762e-10,-1.1918087609601717,24.851043594330644,24.822448702829877,-1.1918087609615011,24.851043594332683,24.82244870283186,1.9332664916493322e-11,False,5.465165031637298e-08,-212.74690345724233,192.59281716501644,-212.74690345734737,192.5928171654353,0,7225344,0.0,2.331282825835534e-10,4.0558177674019146e-10,8.248440168235302e-10,9.696554012139085e-12,1.6493973964713334e-11,3.351051720119136e-11,2.4021844931718106e-10
conv3,legacy,best_validation,positive_minus_negative,negative_phase,Layer_2,2,ConvLayer,128x7x7,8,8,0.001,2.44140625e-07,0,27,36,3612672,-2.6134407828893935e-11,1.2936826520311631e-08,1.2936800122494194e-08,-0.079112871946593,4.53096305960047,4.53027233187547,-0.07911287197272741,4.530963059709479,4.5302723319840394,2.855204588989161e-09,False,1.526631772774678e-06,-56.1701617700945,54.9797609035413,-56.17016179472354,54.979760901324646,0,3612672,0.0,6.7066188499045345e-09,1.1724806327612103e-08,1.9198476229142037e-08,1.4896754607840285e-09,2.7250080186259663e-09,4.203567395374802e-09,6.468413260155816e-09
conv3,legacy,best_validation,positive_minus_negative,negative_phase,Layer_3,3,ConvLayer,256x7x7,8,8,0.001,2.44140625e-07,0,27,36,7225344,-6.156952026914115e-10,1.7267398335528848e-06,1.726739723785163e-06,-0.03500706003204803,0.48681483034140177,0.4855545126844568,-0.035007060647743234,0.4868148498490859,0.48555453219838585,3.5470156739923623e-06,False,0.00033229689531366624,-9.600810875130867,9.03297938324303,-9.600775518547787,9.032975452132623,1,7225344,1.3840171485260771e-07,9.66765479309283e-07,1.5413234005305977e-06,2.5718990749861366e-06,1.9354159301094838e-06,3.208698782699237e-06,5.241198135934003e-06,8.633699167764424e-07
conv3,legacy,best_validation,positive_minus_negative,negative_phase,Layer_4,4,LinearLayer,20,8,8,0.001,2.44140625e-07,0,27,36,11520,-3.68914188149389e-05,0.01574803073913378,0.015747987528059587,-0.1173030975072563,0.39277795069996907,0.3748526402084831,-0.11733998892607125,0.39314507976676627,0.37522577302691573,0.04009397857254776,False,0.2469209520904624,-1.7165819565012224,2.235423654468757,-1.711450829017506,2.1652168496417943,0,0,,0.009584933910978177,0.01423688820371075,0.023315697765590455,0.021667742612438978,0.03544247045650501,0.06651735342607153,0.00787401536956689
conv2,baseline,reconstructed_initialization,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,0,36,7225344,1.591237456006151e-06,0.00018845706558441038,0.00018845034765700317,-0.0010809581401316276,1.8994430154087107,1.899442707826281,-0.0010793669026756155,1.8994426680032985,1.8994423613257072,9.921701470146991e-05,False,0.0016662219760532615,-22.584509930706588,28.467506340835737,-22.584061243097516,28.467942106909966,467,7225344,6.46336008361678e-05,0.00018331404040911145,0.00018852946170962864,0.00019325540389471146,9.304948111385767e-05,9.9577550089794e-05,0.00010490582537075628,
conv2,baseline,reconstructed_initialization,negative,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,0,36,3612672,-7.7163831514325e-08,0.0034041182313275914,0.0034041182304530245,0.0009634893651285521,0.10207192906822764,0.10206738162582882,0.0009634122012970375,0.10212263791171168,0.10211809345545463,0.033350190031699964,False,0.013015685601459145,-0.6436306642367778,1.04859375079202,-0.6382528424617661,1.0527983847501943,37865,3612672,0.010481161865787982,0.0033857399423295837,0.0034031855498257487,0.0034226249604700242,0.031314579193864246,0.03357876317319654,0.03554965955377215,
conv2,baseline,reconstructed_initialization,negative,post_T_free,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,0,36,11520,-0.002920486611275123,1.589139636572703,1.589136952966728,0.001371874127282979,0.012276781758359175,0.012199890643824318,-0.0015486124839921447,1.589135791127365,1.5891350365659207,129.44268847091539,False,5.21192590810134,-0.029289591647440206,0.03988382510553152,-5.217145260264881,5.089456935635983,0,0,,1.5824226569949316,1.5889455879448153,1.595148627509409,101.55615290029908,131.97565307291086,167.65402297480622,
conv2,baseline,reconstructed_initialization,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,0,36,7225344,1.2961012265241247e-06,0.00018853696753973865,0.00018853251244995136,-0.0010806630039021418,1.899443189678196,1.8994428822637313,-0.0010793669026756155,1.8994426680032985,1.8994423613257072,9.92590715870163e-05,False,0.0016635618667302232,-22.5845063230558,28.467513669644653,-22.584061243097516,28.467942106909966,464,7225344,6.421839569160997e-05,0.00018342120290864439,0.00018867681741465057,0.0001933606487497836,9.310428643521891e-05,9.96242371879415e-05,0.00010492762458958859,
conv2,baseline,reconstructed_initialization,negative,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,0,36,3612672,-2.627416823199813e-07,0.003404124733411196,0.003404124723271557,0.0009636749429793577,0.10207262286991715,0.10206807370646616,0.0009634122012970375,0.10212263791171168,0.10211809345545463,0.033350027046424216,False,0.01301559876780456,-0.6436306213043976,1.0485976588925867,-0.6382528424617661,1.0527983847501943,37863,3612672,0.010480608258928572,0.0033857405731594556,0.0034031914422755867,0.003422630048133106,0.03131442598536203,0.03357862975004455,0.03554945564011732,
conv2,baseline,reconstructed_initialization,negative,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,0,36,11520,-0.002921467709513202,1.5891396495335972,1.5891369641242967,0.0013728552255210596,0.012279585708481793,0.012202601923430504,-0.0015486124839921447,1.589135791127365,1.5891350365659207,129.4131322717135,False,5.2119285990897675,-0.029296002285928997,0.03989179644080979,-5.217145260264881,5.089456935635983,0,0,,1.5824226726800688,1.5889455964414392,1.595148647439093,101.5329673024253,131.94554624869753,167.61569995904966,
conv2,baseline,reconstructed_initialization,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,0,36,7225344,4.8594834923538544e-08,0.00018847485123677,0.00018847484497211983,-0.0010809581401316276,1.8994430154087107,1.899442707826281,-0.0010809095452966992,1.899443702287941,1.8994433947332767,9.922637831607447e-05,False,0.0016500404532937551,-22.584509930706588,28.467506340835737,-22.584981128825298,28.467086125031,410,7225344,5.674470308956916e-05,0.00018306499837935167,0.0001885453052994977,0.0001927565460253136,9.323763104282566e-05,9.967130298934118e-05,0.00010467410514452378,
conv2,baseline,reconstructed_initialization,positive,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,0,36,3612672,3.532087921728421e-06,0.003403730848729811,0.003403729016086603,0.0009634893651285521,0.10207192906822764,0.10206738162582882,0.0009670214530502802,0.10213704644977592,0.10213246852491632,0.03334639483941432,False,0.013027842373974786,-0.6436306642367778,1.04859375079202,-0.6490105016768065,1.0443992317584192,37184,3612672,0.01029265873015873,0.0033865343817833186,0.0034027031954828556,0.0034215453072245143,0.03132368678545386,0.03355069385274272,0.03553930651158099,
conv2,baseline,reconstructed_initialization,positive,post_T_free,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,0,36,11520,0.002927040204035485,1.5891396884437627,1.5891369927802899,0.001371874127282979,0.012276781758359175,0.012199890643824318,0.004298914331318463,1.5892384461780247,1.589232631852843,129.4426926960503,False,5.211948666342297,-0.029289591647440206,0.03988382510553152,-5.080327116749735,5.23623919803143,0,0,,1.582422773565038,1.588946119701032,1.5951486111232729,101.55614868595848,131.9756355889121,167.6541046061469,
conv2,baseline,reconstructed_initialization,positive,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,0,36,7225344,-2.465413945584879e-07,0.00018833229704652958,0.00018833213567568074,-0.0010806630039021418,1.899443189678196,1.8994428822637313,-0.0010809095452966992,1.899443702287941,1.8994433947332767,9.915131869694764e-05,False,0.0016564472880040704,-22.5845063230558,28.467513669644653,-22.584981128825298,28.467086125031,413,7225344,5.7159908234126984e-05,0.00018290073762136866,0.00018839867856540628,0.00019260371162691225,9.3146723685167e-05,9.958485392886558e-05,0.00010461941332107755,
conv2,baseline,reconstructed_initialization,positive,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,0,36,3612672,3.346510070922765e-06,0.0034037229052533715,0.003403721260123513,0.0009636749429793577,0.10207262286991715,0.10206807370646616,0.0009670214530502802,0.10213704644977592,0.10213246852491632,0.0333460903575597,False,0.013027929207629373,-0.6436306213043976,1.0485976588925867,-0.6490105016768065,1.0443992317584192,37186,3612672,0.01029321233701814,0.0033865271688591704,0.0034026968865884296,0.003421535050771015,0.03132339027480695,0.03355035938169221,0.03553903634915332,
conv2,baseline,reconstructed_initialization,positive,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,0,36,11520,0.0029260591057974033,1.589139675468466,1.5891369816117584,0.0013728552255210596,0.012279585708481793,0.012202601923430504,0.004298914331318463,1.5892384461780247,1.589232631852843,129.41313438374476,False,5.21194597535387,-0.029296002285928997,0.03989179644080979,-5.080327116749735,5.23623919803143,0,0,,1.5824227578660732,1.5889461111921976,1.59514859117334,101.53296093023691,131.9455266909491,167.61578102808934,
conv2,baseline,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,0,36,7225344,-1.5426426210826126e-06,0.0003755377493326385,0.00037553458086781735,-0.0010793669026756155,1.8994426680032985,1.8994423613257072,-0.0010809095452966992,1.899443702287941,1.8994433947332767,0.0001977094416476414,False,0.003309704986206974,-22.584061243097516,28.467942106909966,-22.584981128825298,28.467086125031,873,7225344,0.00012082469706632653,0.00036490954241427394,0.0003756819024404123,0.00038472492217359424,0.00018557667312771786,0.00019849378389561785,0.0002088733177954404,0.00018776887466631924
conv2,baseline,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,0,36,3612672,3.609251753242745e-06,0.0067814566758737,0.006781455715409027,0.0009634122012970375,0.10212263791171168,0.10211809345545463,0.0009670214530502802,0.10213704644977592,0.10213246852491632,0.06640502844958322,False,0.026043527975433932,-0.6382528424617661,1.0527983847501943,-0.6490105016768065,1.0443992317584192,75045,3612672,0.02077271338222789,0.006745854153857763,0.006779544979686497,0.006818532378418359,0.06234922962004139,0.06683951833996854,0.07076922453747184,0.00339072833793685
conv2,baseline,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,0,36,11520,0.005847526815310607,3.1782793249679235,3.178273945705232,-0.0015486124839921447,1.589135791127365,1.5891350365659207,0.004298914331318463,1.5892384461780247,1.589232631852843,2.000004872279158,False,10.423874574443637,-5.217145260264881,5.089456935635983,-5.080327116749735,5.23623919803143,0,0,,3.164845430516681,3.177891707598433,3.190297238577619,1.9998157335659386,2.0000210057844425,2.00013974081691,1.5891396624839618
conv2,baseline,best_validation,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,30,36,7225344,1.3888660538230863e-09,7.314788358497588e-05,7.314788357179061e-05,-0.6504063042562958,10.771527330485206,10.751872984311776,-0.6504063028674297,10.771526957288764,10.75187261051715,6.790855311479854e-06,False,0.01329254895959986,-78.14369646903181,79.9591558964245,-78.14372749071927,79.959161412941,218,7225344,3.017157383786848e-05,5.3111958107585836e-05,7.180202092731713e-05,9.73770095481397e-05,4.8611504418370255e-06,6.318975585350827e-06,9.188916319211034e-06,
conv2,baseline,best_validation,negative,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,30,36,3612672,5.020217515959179e-07,0.0015384266961538603,0.0015384266142436053,-0.13468751501707327,1.3350163341777983,1.3282047605019538,-0.13468701299532168,1.3350012396003794,1.3281896394208725,0.0011523654480986836,False,0.15730289348077497,-17.44708864320782,17.515166795299454,-17.447453970544206,17.515846469509786,456,3612672,0.00012622236394557824,0.0011440242056102938,0.0014938236742629185,0.002033260976394048,0.0008338227229328155,0.0011238659227497407,0.0015353840712733224,
conv2,baseline,best_validation,negative,post_T_free,Layer_3,3,LinearLayer,20,6,6,100,100.0,0,30,36,11520,3.59292620518732e-05,0.08789329571350572,0.08789328836987437,-0.06463029918250718,0.20853472353066937,0.1982666269082932,-0.06459436992045531,0.22264003326840984,0.21306372705915483,0.4214803857381535,False,0.8608738626954088,-1.062264187427447,0.9837244400756641,-1.3060582810290768,1.1432152260149557,0,0,,0.06620190467027878,0.08371365486422894,0.1119916238435944,0.30457854809304563,0.4079039264150578,0.5427802861662993,
conv2,baseline,best_validation,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,100,100.0,0,30,36,7225344,-2.713250943288613e-09,7.314882605258495e-05,7.314882600226473e-05,-0.6504063001541789,10.771527332941858,10.751872987021066,-0.6504063028674297,10.771526957288764,10.75187261051715,6.790942806121715e-06,False,0.013292406107422217,-78.14369647229432,79.95915590106229,-78.14372749071927,79.959161412941,218,7225344,3.017157383786848e-05,5.3113440305441275e-05,7.18027344725169e-05,9.737715961425829e-05,4.861289481643803e-06,6.318905725140999e-06,9.188852682014917e-06,
conv2,baseline,best_validation,negative,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,100,100.0,0,30,36,3612672,5.000522827736067e-07,0.0015384273766970529,0.0015384272954282535,-0.13468751304760446,1.3350163366655312,1.3282047632021603,-0.13468701299532168,1.3350012396003794,1.3281896394208725,0.0011523659557152546,False,0.15730338618795403,-17.4470886427492,17.51516681003243,-17.447453970544206,17.515846469509786,456,3612672,0.00012622236394557824,0.0011440257704545178,0.0014938255427854679,0.002033260620629828,0.0008338238625202869,0.0011238661926740883,0.0015353838002250186,
